"STID","Seq","RandQuarter","Year","Treatment","RandDate","AgeEnroll","Gender","PhysicalStatus","Language","ZIP","Race","ChildrenInHome","MaritalStatus","KLSexpunge","timeToExpunge","expunge","Recid","total_benefits","total_wages","total_income","Unemployed","local_unemploy","address_change","late_payments","FilingStatus","Dependents","FedAdjGrossIncome","courtRecid","Part","white","Female","Disabled","logIncome","Married","dependent","eYear","pe_wageAvg2","pe_wageAvg1","pe_wageAvgFull","pe_incomeAvg2","pe_incomeAvg1","pe_incomeAvgFull","pe_wageAvg","pe_incomeAvg","wageRatio","incomeRatio","end_date","add_rec","pstudy_employed","LessHighSchool","HighSchool","SomeCollege","College","income_lag","unemploy_lag"
"KSSTID0174",4,"2021Q1",2022,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,5710.39,5710.39,0,2.511111111,0,0,NA,NA,"",NA,174,1,1,0,8.65021770559959,0,1,2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.882456616156816,0.882456616156816,2023-02-22,0,0,0,1,0,0,8.69408000672015,0
"KSSTID0174",5,"2021Q1",2022,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,5565.25,5565.25,0,2.4,0,0,NA,NA,"",NA,174,1,1,0,8.62447685663591,0,1,2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.860027368194943,0.860027368194943,2023-02-22,0,0,0,1,0,0,8.65021770559959,0
"KSSTID0174",6,"2021Q1",2022,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,4376.39,4376.39,0,2.922222222,0,0,NA,NA,"",NA,174,1,1,0,8.38420793534628,0,1,2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.676306576325352,0.676306576325352,2023-02-22,0,0,0,1,0,0,8.62447685663591,0
"KSSTID0174",7,"2021Q1",2022,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,6955.46,6955.46,0,2.422222222,0,0,NA,NA,"",NA,174,1,1,0,8.84742600324743,0,1,2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,1.07486383511706,1.07486383511706,2023-02-22,0,0,0,1,0,0,8.38420793534628,0
"KSSTID0174",-8,"2021Q1",2019,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,5578.92,5578.92,0,3.488888889,0,0,NA,NA,"",NA,174,1,1,0,8.62692971835502,0,1,-2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.862139865229798,0.862139865229798,2023-02-22,0,0,0,1,0,0,NA,NA
"KSSTID0174",-7,"2021Q1",2019,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,6638.48,6638.48,0,2.955555556,0,0,NA,NA,"",NA,174,1,1,0,8.80078892615082,0,1,-2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,1.02587924769144,1.02587924769144,2023-02-22,0,0,0,1,0,0,8.62692971835502,0
"KSSTID0174",-6,"2021Q1",2019,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,5848.95,5848.95,0,3.233333333,0,0,NA,NA,"",NA,174,1,1,0,8.67418839318083,0,1,-2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.903869022093134,0.903869022093134,2023-02-22,0,0,0,1,0,0,8.80078892615082,0
"KSSTID0174",-5,"2021Q1",2019,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,6971.94,6971.94,0,2.633333333,0,0,NA,NA,"",NA,174,1,1,0,8.84979222256618,0,1,-2,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,1.07741057623881,1.07741057623881,2023-02-22,0,0,0,1,0,0,8.67418839318083,0
"KSSTID0174",-4,"2021Q1",2020,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,6280.76,6280.76,0,3.233333333,0,0,0,1,"26,185.00",NA,174,1,1,0,8.74540547497528,0,1,-1,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.970598893682058,0.970598893682058,2023-02-22,0,0,0,1,0,0,8.84979222256618,0
"KSSTID0174",-3,"2021Q1",2020,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,7152.25,7152.25,0,6.611111111,0,0,0,1,"26,185.00",NA,174,1,1,0,8.87532207786811,0,1,-1,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,1.10527482937375,1.10527482937375,2023-02-22,0,0,0,1,0,0,8.74540547497528,0
"KSSTID0174",-2,"2021Q1",2020,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,7160.88,7160.88,0,4.822222222,0,0,0,1,"26,185.00",NA,174,1,1,0,8.87652779532167,0,1,-1,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,1.10660846868691,1.10660846868691,2023-02-22,0,0,0,1,0,0,8.87532207786811,0
"KSSTID0174",-1,"2021Q1",2020,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,6135.94,6135.94,0,3.533333333,0,0,0,1,"26,185.00",NA,174,1,1,0,8.72208152557741,0,1,-1,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.948219097004102,0.948219097004102,2023-02-22,0,0,0,1,0,0,8.87652779532167,0
"KSSTID0174",0,"2021Q1",2021,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,3020,3752.3,6772.3,0,3.355555556,0,0,0,2,"18,499.00",NA,174,1,1,0,8.82074369175236,0,1,1,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.579862664512445,1.04655915648472,2023-02-22,0,0,0,1,0,0,8.72208152557741,0
"KSSTID0174",1,"2021Q1",2021,0,"2021-02-22",41,"Female","Non-disabled","English","67544","White",2,"Divorced",1,1073,0,0,0,4705.13,4705.13,0,2.933333333,0,0,0,2,"18,499.00",NA,174,1,1,0,8.45662119321516,0,1,1,6259.5725,6682.4575,6471.015,6259.5725,6682.4575,6471.015,6471.015,6471.015,0.727108498434944,0.727108498434944,2023-02-22,0,0,0,1,0,0,8.82074369175236,0
"KSSTID0175",-8,"2021Q1",2019,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,3.733333333,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,NA,NA
"KSSTID0175",-7,"2021Q1",2019,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,3.233333333,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",-6,"2021Q1",2019,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,3.5,0,1,NA,NA,"",NA,175,1,1,1,0,0,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",-5,"2021Q1",2019,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,2.966666667,0,1,NA,NA,"",NA,175,1,1,1,0,0,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",-4,"2021Q1",2020,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,3.7,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",-3,"2021Q1",2020,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,14.46666667,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",-2,"2021Q1",2020,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,9.1,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",-1,"2021Q1",2020,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,6.533333333,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",0,"2021Q1",2021,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,5.7,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",1,"2021Q1",2021,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,5.066666667,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",2,"2021Q1",2021,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,4.633333333,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",3,"2021Q1",2021,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,3.066666667,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",4,"2021Q1",2022,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,3.366666667,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",5,"2021Q1",2022,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,0,0,0,0,0,1,2.966666667,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",6,"2021Q1",2022,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,1,0,0,0,0,1,3.333333333,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0175",7,"2021Q1",2022,0,"2021-02-22",46,"Female","Physically Disabled","English","67207","White",1,"Divorced",1,515,1,0,0,0,0,1,2.866666667,0,0,NA,NA,"",NA,175,1,1,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2023-02-22,0,1,1,0,0,0,0,1
"KSSTID0176",-8,"2021Q1",2019,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,2858.31,2858.31,0,3.1,0,0,NA,NA,"",NA,176,1,1,0,7.95833561596507,0,0,-2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,6.49905781840196,6.49905781840196,2023-02-24,0,1,0,0,1,0,NA,NA
"KSSTID0176",-7,"2021Q1",2019,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,660.12,660.12,0,2.666666667,0,1,NA,NA,"",NA,176,1,1,0,6.49393536649122,0,0,-2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,1.50094218159804,1.50094218159804,2023-02-24,0,1,0,0,1,0,7.95833561596507,0
"KSSTID0176",-6,"2021Q1",2019,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.966666667,0,1,NA,NA,"",NA,176,1,1,0,0,0,0,-2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,6.49393536649122,0
"KSSTID0176",-5,"2021Q1",2019,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.366666667,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,-2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",-4,"2021Q1",2020,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.933333333,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,-1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",-3,"2021Q1",2020,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,9.633333333,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,-1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",-2,"2021Q1",2020,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,6.2,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,-1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",-1,"2021Q1",2020,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,4.033333333,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,-1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",0,"2021Q1",2021,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,3.8,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",1,"2021Q1",2021,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,3.4,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",2,"2021Q1",2021,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,3.333333333,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",3,"2021Q1",2021,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,1,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",4,"2021Q1",2022,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.466666667,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",5,"2021Q1",2022,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.4,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",6,"2021Q1",2022,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.9,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0176",7,"2021Q1",2022,1,"2021-02-24",36,"Female","Non-disabled","English","66046","White",0,"Single",1,1071,0,0,0,0,0,1,2.333333333,0,0,NA,NA,"",NA,176,1,1,0,0,0,0,2,879.6075,0,439.80375,879.6075,0,439.80375,439.80375,439.80375,0,0,2023-02-24,0,1,0,0,1,0,0,1
"KSSTID0177",6,"2021Q1",2022,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,1,0,0,2590.93,2590.93,0,2.9,0,0,NA,NA,"",NA,177,1,1,0,7.86015805093465,0,0,2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0.480617120893961,0.480617120893961,2023-02-24,0,1,0,1,0,0,8.05376628802012,0
"KSSTID0177",7,"2021Q1",2022,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,1,0,0,4097.94,4097.94,0,2.483333333,0,0,NA,NA,"",NA,177,1,1,0,8.31848368268069,0,0,2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0.760167246662858,0.760167246662858,2023-02-24,0,1,0,1,0,0,7.86015805093465,0
"KSSTID0177",-8,"2021Q1",2019,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,6630.2,6630.2,0,4.216666667,0,0,NA,NA,"",NA,177,1,1,0,8.79954106227732,0,0,-2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,1.2299010914811,1.2299010914811,2023-02-24,0,1,0,1,0,0,NA,NA
"KSSTID0177",-7,"2021Q1",2019,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,7661.25,7661.25,0,3.133333333,0,0,NA,NA,"",NA,177,1,1,0,8.94406095328481,0,0,-2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,1.42116070964822,1.42116070964822,2023-02-24,0,1,0,1,0,0,8.79954106227732,0
"KSSTID0177",-6,"2021Q1",2019,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,6970.18,6970.18,0,3.433333333,0,0,NA,NA,"",NA,177,1,1,0,8.84953978641254,0,0,-2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,1.29296732976679,1.29296732976679,2023-02-24,0,1,0,1,0,0,8.94406095328481,0
"KSSTID0177",-5,"2021Q1",2019,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,7961.12,7961.12,0,2.916666667,0,0,NA,NA,"",NA,177,1,1,0,8.98245057503674,0,0,-2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,1.47678654903503,1.47678654903503,2023-02-24,0,1,0,1,0,0,8.84953978641254,0
"KSSTID0177",-4,"2021Q1",2020,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,7907.92,7907.92,0,3.65,0,0,0,0,"13,904.00",NA,177,1,1,0,8.97574651540947,0,0,-1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,1.46691795712728,1.46691795712728,2023-02-24,0,1,0,1,0,0,8.98245057503674,0
"KSSTID0177",-3,"2021Q1",2020,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,5996.05,5996.05,0,7.183333333,0,0,0,0,"13,904.00",NA,177,1,1,0,8.69902296063584,0,0,-1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,1.11226636294158,1.11226636294158,2023-02-24,0,1,0,1,0,0,8.97574651540947,0
"KSSTID0177",-2,"2021Q1",2020,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,0,0,1,4.8,0,0,0,0,"13,904.00",NA,177,1,1,0,0,0,0,-1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0,0,2023-02-24,0,1,0,1,0,0,8.69902296063584,0
"KSSTID0177",-1,"2021Q1",2020,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,0,0,1,3.633333333,0,0,0,0,"13,904.00",NA,177,1,1,0,0,0,0,-1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0,0,2023-02-24,0,1,0,1,0,0,0,1
"KSSTID0177",0,"2021Q1",2021,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,0,0,1,3.65,0,0,0,0,"2,085.00",NA,177,1,1,0,0,0,0,1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0,0,2023-02-24,0,1,0,1,0,0,0,1
"KSSTID0177",1,"2021Q1",2021,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,0,0,0,0,0,1,3.066666667,0,0,0,0,"2,085.00",NA,177,1,1,0,0,0,0,1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0,0,2023-02-24,0,1,0,1,0,0,0,1
"KSSTID0177",2,"2021Q1",2021,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,1,0,0,783.16,783.16,0,3.15,0,0,0,0,"2,085.00",NA,177,1,1,0,6.66461308116124,0,0,1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0.14527606087363,0.14527606087363,2023-02-24,0,1,0,1,0,0,0,1
"KSSTID0177",3,"2021Q1",2021,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,1,0,0,1301.79,1301.79,0,2.166666667,0,0,0,0,"2,085.00",NA,177,1,1,0,7.17226339759737,0,0,1,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0.241481846984885,0.241481846984885,2023-02-24,0,1,0,1,0,0,6.66461308116124,0
"KSSTID0177",4,"2021Q1",2022,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,1,0,0,2718.01,2718.01,0,2.75,0,0,NA,NA,"",NA,177,1,1,0,7.90802312244844,0,0,2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0.504190441563838,0.504190441563838,2023-02-24,0,1,0,1,0,0,7.17226339759737,0
"KSSTID0177",5,"2021Q1",2022,1,"2021-02-24",58,"Female","Non-disabled","English","66523","White",0,"Divorced",1,218,1,0,0,3144.62,3144.62,0,2.416666667,0,0,NA,NA,"",NA,177,1,1,0,8.05376628802012,0,0,2,7305.6875,3475.9925,5390.84,7305.6875,3475.9925,5390.84,5390.84,5390.84,0.583326531672244,0.583326531672244,2023-02-24,0,1,0,1,0,0,7.90802312244844,0
"KSSTID0178",-6,"2021Q1",2019,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,0,0,0,0,0,1,4.266666667,0,0,NA,NA,"",2025-01-30,178,0,0,0,0,1,1,-2,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",7,"2021Q1",2022,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,1,0,0,0,0,1,3.2,0,0,NA,NA,"",2025-01-30,178,0,0,0,0,1,1,2,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",-5,"2021Q1",2019,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,0,0,0,0,0,1,3.533333333,0,0,NA,NA,"",2025-01-30,178,0,0,0,0,1,1,-2,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",2,"2021Q1",2021,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,1,0,0,0,0,1,4.8,0,0,0,0,"40681",2025-01-30,178,0,0,0,0,0,0,1,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",-1,"2021Q1",2020,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,0,0,0,9082.26,9082.26,0,5.4,0,0,0,0,"57,403.00",2025-01-30,178,0,0,0,9.11418843799619,0,0,-1,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,5.788178611374,5.788178611374,2023-02-24,0,0,0,0,1,0,7.32299908605384,0
"KSSTID0178",3,"2021Q1",2021,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,1,0,0,0,0,1,3.1,0,0,0,0,"40681",2025-01-30,178,0,0,0,0,0,0,1,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",-4,"2021Q1",2020,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,0,0,0,0,0,1,4.233333333,0,0,0,0,"57,403.00",2025-01-30,178,0,0,0,0,0,0,-1,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",-7,"2021Q1",2019,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,0,0,0,0,0,1,3.9,0,0,NA,NA,"",2025-01-30,178,0,0,0,0,1,1,-2,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,7.57959710371475,0
"KSSTID0178",4,"2021Q1",2022,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,1,0,0,0,0,1,3.833333333,0,0,NA,NA,"",2025-01-30,178,0,0,0,0,1,1,2,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,0,0,2023-02-24,0,0,0,0,1,0,0,1
"KSSTID0178",-8,"2021Q1",2019,1,"2021-02-24",35,"Male","Non-disabled","English","66103","Black",3,"Common",1,218,0,0,0,1956.84,1956.84,0,4.833333333,0,0,NA,NA,"",2025-01-30,178,0,0,0,7.57959710371475,1,1,-2,489.21,2649,1569.105,489.21,2649,1569.105,1569.105,1569.105,1.2471058342176,1.2471058342176,2023-02-24,0,0,0,0,1,0,NA,NA
