"stid","seq","job_apply","treatment","expunge","white","female","age_enroll","income","income_lag","full_time_lag","unemploy_lag","job_deter","local_unemploy","ps_income","ps_employed","ps_job_apply","married","dependent","year"
"KSSTID0076",1,0,1,0,1,1,47,8.12290829121568,7.55662136422495,0,0,1,9.1,1912.37,0,0,0,1,2020
"KSSTID0076",2,0,1,0,1,1,47,7.44366368311559,8.12290829121568,0,1,1,6.533333333,1912.37,0,0,0,1,2020
"KSSTID0076",3,0,1,0,1,1,47,7.87473912517181,7.44366368311559,0,1,1,5.7,1912.37,0,0,0,1,2021
"KSSTID0076",4,0,1,0,1,1,47,8.50689029842034,7.87473912517181,0,0,0,4.633333333,1912.37,0,0,0,1,2021
"KSSTID0076",5,0,1,0,1,1,47,7.09070164054493,8.50689029842034,0,0,0,3.066666667,1912.37,0,0,0,1,2021
"KSSTID0076",6,0,1,1,1,1,47,7.11081856446216,7.09070164054493,0,0,1,3.366666667,1912.37,0,0,1,1,2022
"KSSTID0077",1,0,1,0,1,1,37,8.22494419977944,7.17117283469744,0,0,1,9.1,1300.37,0,0,0,1,2020
"KSSTID0077",2,0,1,0,1,1,37,7.56894676174007,8.22494419977944,0,1,1,6.533333333,1300.37,0,0,0,1,2020
"KSSTID0077",3,1,1,1,1,1,37,7.57379700852183,7.56894676174007,0,1,1,5.7,1300.37,0,0,0,1,2021
"KSSTID0077",4,1,1,1,1,1,37,8.31776616671934,7.57379700852183,0,1,0,4.633333333,1300.37,0,0,0,1,2021
"KSSTID0077",5,0,1,1,1,1,37,0,8.31776616671934,0,1,0,3.066666667,1300.37,0,0,0,1,2021
"KSSTID0077",6,,1,1,1,1,37,0,0,0,1,,3.366666667,1300.37,0,0,1,1,2022
"KSSTID0078",1,0,0,0,1,0,38,0,6.91195644172669,0,0,1,5.633333333,1003.21,1,0,1,1,2020
"KSSTID0078",2,0,0,0,1,0,38,0,0,0,1,1,3.733333333,1003.21,1,0,1,1,2020
"KSSTID0078",3,0,0,0,1,0,38,0,0,0,1,0,3.833333333,1003.21,1,0,1,1,2021
"KSSTID0078",4,1,0,0,1,0,38,8.17704942296326,0,1,1,0,3.033333333,1003.21,1,0,1,1,2021
"KSSTID0078",5,1,0,0,1,0,38,8.90547144810158,8.17704942296326,0,0,1,2.066666667,1003.21,1,0,1,1,2021
"KSSTID0078",6,1,0,0,1,0,38,8.69216110969807,8.90547144810158,1,0,1,2.066666667,1003.21,1,0,1,1,2022
"KSSTID0079",1,1,1,0,1,0,42,7.66558003351136,5.29831736654804,0,0,1,9.1,199,1,1,0,0,2020
"KSSTID0079",2,1,1,0,1,0,42,7.6663062312424,7.66558003351136,0,0,1,6.533333333,199,1,1,0,0,2020
"KSSTID0079",3,0,1,0,1,0,42,0,7.6663062312424,0,0,1,5.7,199,1,1,1,0,2021
"KSSTID0079",4,0,1,0,1,0,42,0,0,0,1,0,4.633333333,199,1,1,0,0,2021
"KSSTID0079",5,0,1,0,1,0,42,0,0,0,1,1,3.066666667,199,1,1,0,0,2021
"KSSTID0079",6,0,1,0,1,0,42,0,0,0,1,0,3.366666667,199,1,1,1,0,2022
"KSSTID0080",1,1,1,0,1,0,30,8.07121853996986,8.77825352921765,1,0,1,9.1,6490.53,0,1,1,1,2020
"KSSTID0080",2,1,1,0,1,0,30,8.90361138660417,8.07121853996986,1,0,1,6.533333333,6490.53,0,1,1,1,2020
"KSSTID0080",3,0,1,1,1,0,30,9.33214641558447,8.90361138660417,1,0,0,5.7,6490.53,0,1,1,1,2021
"KSSTID0080",4,1,1,1,1,0,30,7.94832170131727,9.33214641558447,0,0,0,4.633333333,6490.53,0,1,1,1,2021
"KSSTID0080",5,1,1,1,1,0,30,7.16155217893444,7.94832170131727,0,0,0,3.066666667,6490.53,0,1,1,1,2021
"KSSTID0080",6,1,1,1,1,0,30,8.4570418325932,7.16155217893444,0,0,0,3.366666667,6490.53,0,1,1,1,2022
"KSSTID0081",1,0,1,0,0,1,32,0,4.20454335452018,0,0,1,6.1,65.99,1,0,0,1,2020
"KSSTID0081",2,,1,0,0,1,32,0,0,1,1,,4.366666667,65.99,1,0,0,1,2020
"KSSTID0081",3,,1,1,0,1,32,0,0,0,1,,4.066666667,65.99,1,0,1,1,2021
"KSSTID0081",4,,1,1,0,1,32,0,0,1,1,,3.533333333,65.99,1,0,0,1,2021
"KSSTID0081",5,,1,1,0,1,32,0,0,1,1,,2.4,65.99,1,0,1,1,2021
"KSSTID0081",6,,1,1,0,1,32,0,0,0,1,,3.066666667,65.99,1,0,1,1,2022
"KSSTID0082",1,0,0,0,1,0,52,0,0,0,1,0,5.1,0,1,0,1,0,2020
"KSSTID0082",2,0,0,0,1,0,52,0,0,1,1,0,3.7,0,1,0,1,0,2020
"KSSTID0082",3,,0,0,1,0,52,0,0,0,1,,3.666666667,0,1,0,1,0,2021
"KSSTID0082",4,,0,0,1,0,52,0,0,0,1,,3.3,0,1,0,1,0,2021
"KSSTID0082",5,,0,0,1,0,52,0,0,0,1,,2.216666667,0,1,0,1,0,2021
"KSSTID0082",6,1,0,0,1,0,52,0,0,1,1,0,3,0,1,0,1,0,2022
"KSSTID0083",1,0,1,0,0,1,29,8.73420115847045,8.80370658122441,1,0,1,9.1,6657.88,1,0,0,1,2020
"KSSTID0083",2,0,1,0,0,1,29,8.82101530974104,8.73420115847045,1,0,1,6.533333333,6657.88,1,0,0,1,2020
"KSSTID0083",3,1,1,1,0,1,29,8.90691502190844,8.82101530974104,1,0,1,5.7,6657.88,1,0,0,1,2021
"KSSTID0083",4,0,1,1,0,1,29,8.90486357504149,8.90691502190844,1,0,0,4.633333333,6657.88,1,0,0,1,2021
"KSSTID0083",5,,1,1,0,1,29,9.15966057357201,8.90486357504149,1,0,,3.066666667,6657.88,1,0,0,1,2021
"KSSTID0083",6,0,1,1,0,1,29,9.43867044997769,9.15966057357201,1,0,0,3.366666667,6657.88,1,0,0,1,2022
"KSSTID0084",1,0,0,0,0,1,37,6.25396341790025,3.68637632389582,0,0,1,9.1,38.9,1,0,0,1,2020
"KSSTID0084",2,0,0,0,0,1,37,0,6.25396341790025,0,0,1,6.533333333,38.9,1,0,0,1,2020
"KSSTID0084",3,0,0,0,0,1,37,0,0,0,1,1,5.7,38.9,1,0,0,1,2021
"KSSTID0084",4,,0,0,0,1,37,0,0,0,1,,4.633333333,38.9,1,0,0,1,2021
"KSSTID0084",5,0,0,0,0,1,37,0,0,0,1,1,3.066666667,38.9,1,0,0,1,2021
"KSSTID0084",6,0,0,0,0,1,37,0,0,0,1,0,3.366666667,38.9,1,0,1,1,2022
"KSSTID0085",1,0,0,0,1,0,63,0,0,0,1,1,9.1,0,1,0,1,1,2020
"KSSTID0085",2,0,0,0,1,0,63,0,0,0,1,1,6.533333333,0,1,0,1,1,2020
"KSSTID0085",3,0,0,0,1,0,63,0,0,0,1,0,5.7,0,1,0,1,1,2021
"KSSTID0085",4,0,0,0,1,0,63,0,0,0,1,0,4.633333333,0,1,0,1,1,2021
"KSSTID0085",5,0,0,0,1,0,63,0,0,0,1,0,3.066666667,0,1,0,1,1,2021
"KSSTID0085",6,0,0,0,1,0,63,0,0,0,1,0,3.366666667,0,1,0,1,0,2022
"KSSTID0086",1,1,0,0,0,1,32,0,7.21192566893872,0,0,1,9.1,1354.5,1,1,0,1,2020
"KSSTID0086",2,1,0,0,0,1,32,4.69993476243251,0,0,1,1,6.533333333,1354.5,1,1,0,1,2020
"KSSTID0086",3,0,0,0,0,1,32,0,4.69993476243251,0,0,0,5.7,1354.5,1,1,0,1,2021
"KSSTID0086",4,1,0,0,0,1,32,8.01407115203528,0,0,1,0,4.633333333,1354.5,1,1,0,1,2021
"KSSTID0086",5,,0,0,0,1,32,7.41614995037625,8.01407115203528,0,0,,3.066666667,1354.5,1,1,0,1,2021
"KSSTID0086",6,1,0,0,0,1,32,0,7.41614995037625,0,0,0,3.366666667,1354.5,1,1,0,1,2022
"KSSTID0087",1,,0,0,0,1,32,8.72215973739461,9.09925013946332,1,0,,9.1,8947.58,1,1,0,1,2020
"KSSTID0087",2,,0,0,0,1,32,0,8.72215973739461,0,0,,6.533333333,8947.58,1,0,0,1,2020
"KSSTID0087",3,,0,0,0,1,32,0,0,1,1,,5.7,8947.58,1,0,0,1,2021
"KSSTID0087",4,,0,0,0,1,32,7.21789087376575,0,0,1,,4.633333333,8947.58,1,1,0,1,2021
"KSSTID0087",5,1,0,0,0,1,32,8.96425567336041,7.21789087376575,1,0,1,3.066666667,8947.58,1,1,0,1,2021
"KSSTID0087",6,,0,0,0,1,32,9.50039313212596,8.96425567336041,1,0,,3.366666667,8947.58,1,1,0,1,2022
"KSSTID0088",1,0,1,0,0,1,30,0,0,0,1,1,5.166666667,0,1,0,0,1,2020
"KSSTID0088",2,0,1,0,0,1,30,0,0,0,1,1,3.133333333,0,1,0,0,1,2020
"KSSTID0088",3,0,1,0,0,1,30,0,0,0,1,1,3.2,0,1,0,0,1,2021
"KSSTID0088",4,0,1,0,0,1,30,0,0,0,1,1,3,0,1,0,0,1,2021
"KSSTID0088",5,0,1,0,0,1,30,0,0,0,1,1,1.866666667,0,1,0,0,1,2021
"KSSTID0088",6,1,1,0,0,1,30,0,0,0,1,1,2.366666667,0,1,0,0,1,2022
"KSSTID0089",1,0,1,0,1,1,49,0,4.54297558239497,0,0,1,4.4,92.97,1,0,0,0,2020
"KSSTID0089",2,0,1,1,1,1,49,0,0,0,1,1,2.975,92.97,1,0,0,0,2021
"KSSTID0089",3,1,1,1,1,1,49,0,0,0,1,0,2.641666667,92.97,1,0,0,0,2021
"KSSTID0089",4,0,1,1,1,1,49,0,0,1,1,0,2.791666667,92.97,1,0,0,0,2021
"KSSTID0089",5,0,1,1,1,1,49,0,0,1,1,0,1.825,92.97,1,0,0,0,2021
"KSSTID0089",6,0,1,1,1,1,49,0,0,0,1,0,2.325,92.97,1,0,0,0,2022
"KSSTID0090",1,1,1,0,0,0,28,0,0,0,1,1,6.033333333,0,0,1,0,1,2020
"KSSTID0090",2,0,1,0,0,0,28,0,0,0,1,1,4.066666667,0,0,1,0,1,2021
"KSSTID0090",3,0,1,0,0,0,28,0,0,0,1,1,3.766666667,0,0,1,0,1,2021
"KSSTID0090",4,0,1,1,0,0,28,0,0,1,1,1,3.983333333,0,0,1,0,1,2021
"KSSTID0090",5,0,1,1,0,0,28,0,0,0,1,0,2.6,0,0,1,0,1,2021
"KSSTID0090",6,1,1,1,0,0,28,6.57075690397439,0,0,1,1,2.933333333,0,0,1,1,1,2022
"KSSTID0091",1,0,0,0,1,1,41,8.51729318641657,8.46201023683587,1,0,1,7.25,4730.56,1,0,0,1,2020
"KSSTID0091",2,0,0,0,1,1,41,8.40344201687322,8.51729318641657,1,0,1,4.55,4730.56,1,0,0,0,2021
"KSSTID0091",3,0,0,0,1,1,41,8.903557026222,8.40344201687322,1,0,1,4.15,4730.56,1,0,0,0,2021
"KSSTID0091",4,0,0,0,1,1,41,8.23186301774768,8.903557026222,1,0,0,3.983333333,4730.56,1,0,0,0,2021
"KSSTID0091",5,0,0,0,1,1,41,0,8.23186301774768,1,0,0,2.55,4730.56,1,0,0,0,2021
"KSSTID0091",6,0,0,0,1,1,41,5.90380750717743,0,1,1,0,2.916666667,4730.56,1,0,0,0,2022
"KSSTID0092",1,0,1,0,1,0,38,8.81596356085344,8.96269918906157,1,0,1,9.1,7805.4,0,0,0,0,2020
"KSSTID0092",2,1,1,0,1,0,38,8.50532301884575,8.81596356085344,0,1,1,5.7,7805.4,0,0,0,0,2021
"KSSTID0092",3,1,1,0,1,0,38,9.74102744483773,8.50532301884575,0,1,1,5.066666667,7805.4,0,0,0,0,2021
"KSSTID0092",4,1,1,1,1,0,38,8.71948076085107,9.74102744483773,0,1,0,4.633333333,7805.4,0,0,0,0,2021
"KSSTID0092",5,1,1,1,1,0,38,0,8.71948076085107,0,1,0,3.066666667,7805.4,0,0,0,0,2021
"KSSTID0092",6,1,1,1,1,0,38,0,0,0,1,0,3.366666667,7805.4,0,0,0,0,2022
"KSSTID0093",1,1,1,0,1,0,50,8.75542238014849,9.45083963776705,1,0,0,5.444444444,12717.84,0,1,0,1,2020
"KSSTID0093",1,1,1,0,1,0,50,8.75542238014849,9.45083963776705,1,0,0,5.444444444,12717.84,0,1,0,1,2020
"KSSTID0093",2,0,1,1,1,0,50,8.75542238014849,8.75542238014849,0,1,,4.788888889,12717.84,0,1,1,1,2021
"KSSTID0093",2,0,1,1,1,0,50,8.75542238014849,8.75542238014849,0,1,,4.788888889,12717.84,0,1,1,0,2021
"KSSTID0093",3,,1,1,1,0,50,9.17419492533983,9.17419492533983,0,1,,4.355555556,12717.84,0,1,1,1,2021
"KSSTID0093",3,,1,1,1,0,50,9.17419492533983,8.75542238014849,0,1,,4.355555556,12717.84,0,1,0,0,2021
"KSSTID0093",4,,1,1,1,0,50,8.79558222906846,9.17419492533983,0,1,,4.088888889,12717.84,0,1,1,0,2021
"KSSTID0093",4,,1,1,1,0,50,8.79558222906846,8.79558222906846,1,1,,4.088888889,12717.84,0,1,1,1,2021
"KSSTID0093",5,,1,1,1,0,50,0,8.79558222906846,1,1,,2.722222222,12717.84,0,1,0,0,2021
"KSSTID0093",5,,1,1,1,0,50,0,0,1,1,,2.722222222,12717.84,0,1,1,1,2021
"KSSTID0093",6,,1,1,1,0,50,0,0,1,1,,3.1,12717.84,0,1,1,0,2022
"KSSTID0093",6,,1,1,1,0,50,0,0,1,1,,3.1,12717.84,0,1,1,1,2022
"KSSTID0094",1,1,1,0,0,0,37,8.80843940476518,8.28194669403428,0,0,0,3.566666667,3950.88,0,1,0,0,2020
"KSSTID0094",2,1,1,0,0,0,37,8.35015819747993,8.80843940476518,0,0,0,3.333333333,3950.88,0,1,0,1,2021
"KSSTID0094",3,1,1,0,0,0,37,8.81762365669018,8.35015819747993,0,0,1,3.033333333,3950.88,0,1,0,1,2021
"KSSTID0094",4,1,1,0,0,0,37,9.00413997139219,8.81762365669018,1,0,1,3.033333333,3950.88,0,1,1,1,2021
"KSSTID0094",5,1,1,0,0,0,37,9.45196018115133,9.00413997139219,1,0,0,1.933333333,3950.88,0,1,1,1,2021
"KSSTID0094",6,1,1,0,0,0,37,9.40265351289779,9.45196018115133,1,0,1,2.333333333,3950.88,0,1,0,1,2022
"KSSTID0095",1,1,1,0,1,1,24,9.05436235692174,8.61966313338836,1,0,1,4.766666667,5538.52,0,1,0,1,2020
"KSSTID0095",2,1,1,1,1,1,24,8.71109246702025,9.05436235692174,1,0,1,4.833333333,5538.52,0,1,0,1,2021
"KSSTID0095",3,1,1,1,1,1,24,9.1484351805804,8.71109246702025,1,0,1,4.583333333,5538.52,0,1,0,1,2021
"KSSTID0095",4,1,1,1,1,1,24,9.14186022616581,9.1484351805804,1,0,1,4.283333333,5538.52,0,1,0,1,2021
"KSSTID0095",5,0,1,1,1,1,24,9.2278452634589,9.14186022616581,1,0,0,2.8,5538.52,0,1,0,1,2021
"KSSTID0095",6,0,1,1,1,1,24,9.21791461484004,9.2278452634589,1,0,0,3.566666667,5538.52,0,1,1,1,2022
"KSSTID0096",1,0,0,0,1,0,36,8.61631247101633,7.98896366112171,0,0,1,4.033333333,2947.24,0,0,0,0,2020
"KSSTID0096",2,0,0,0,1,0,36,8.33485563449428,8.61631247101633,0,0,,3.8,2947.24,0,0,0,0,2021
"KSSTID0096",3,0,0,0,1,0,36,8.53793851149282,8.33485563449428,0,0,1,3.4,2947.24,0,0,0,0,2021
"KSSTID0096",4,,0,0,1,0,36,8.52794320243997,8.53793851149282,0,0,,3.333333333,2947.24,0,0,0,0,2021
"KSSTID0096",5,,0,0,1,0,36,8.33616280070848,8.52794320243997,1,0,,2,2947.24,0,0,0,0,2021
"KSSTID0096",6,,0,0,1,0,36,8.3568835842734,8.33616280070848,0,0,,2.466666667,2947.24,0,0,1,0,2022
"KSSTID0097",1,1,0,0,1,1,42,6.50839648930573,3.46072336097618,0,0,1,2.766666667,30.84,0,1,0,1,2020
"KSSTID0097",2,1,0,0,1,1,42,6.94055155339722,6.50839648930573,0,0,,2.866666667,30.84,0,1,0,1,2021
"KSSTID0097",3,1,0,0,1,1,42,7.55321843337638,6.94055155339722,0,0,1,2.733333333,30.84,0,1,0,1,2021
"KSSTID0097",4,,0,0,1,1,42,7.95427746466696,7.55321843337638,0,0,,2.966666667,30.84,0,1,0,1,2021
"KSSTID0097",5,,0,0,1,1,42,8.43972450144824,7.95427746466696,0,0,,1.866666667,30.84,0,1,0,1,2021
"KSSTID0097",6,,0,0,1,1,42,8.42176980520431,8.43972450144824,0,0,,2.433333333,30.84,0,1,1,1,2022
"KSSTID0098",1,1,1,1,0,1,25,9.48926748133799,8.83441561933748,1,0,1,2.344444444,6865.54,1,1,0,1,2020
"KSSTID0098",2,0,1,1,0,1,25,9.39562918876337,9.48926748133799,1,0,1,2.222222222,6865.54,1,1,0,1,2021
"KSSTID0098",3,1,1,1,0,1,25,9.27633314767282,9.39562918876337,1,0,1,2.188888889,6865.54,1,1,0,1,2021
"KSSTID0098",4,1,1,1,0,1,25,9.06392635352065,9.27633314767282,0,0,1,2.633333333,6865.54,1,1,0,1,2021
"KSSTID0098",5,0,1,1,0,1,25,5.91030872014697,9.06392635352065,0,0,1,1.666666667,6865.54,1,1,0,1,2021
"KSSTID0098",6,1,1,1,0,1,25,6.21660610108486,5.91030872014697,0,0,1,2.255555556,6865.54,1,1,0,1,2022
"KSSTID0099",1,0,0,0,1,0,44,9.0388542987266,8.86617260053754,1,0,0,6.533333333,7087.1,1,0,0,0,2020
"KSSTID0099",2,0,0,0,1,0,44,8.83250307673543,9.0388542987266,1,0,0,5.7,7087.1,1,0,0,0,2021
"KSSTID0099",3,0,0,0,1,0,44,8.95343965511384,8.83250307673543,0,0,0,5.066666667,7087.1,1,0,0,0,2021
"KSSTID0099",4,0,0,0,1,0,44,8.97400139267197,8.95343965511384,1,0,0,4.633333333,7087.1,1,0,0,0,2021
"KSSTID0099",5,0,0,0,1,0,44,9.02902231151132,8.97400139267197,1,0,0,3.066666667,7087.1,1,0,0,0,2021
"KSSTID0099",6,0,0,0,1,0,44,9.03943341999748,9.02902231151132,1,0,0,3.366666667,7087.1,1,0,0,0,2022
"KSSTID0100",1,0,0,0,1,0,58,0,0,0,1,0,3.15,0,1,0,1,1,2020
"KSSTID0100",2,1,0,0,1,0,58,0,0,0,1,1,2.95,0,1,0,1,1,2021
"KSSTID0100",3,,0,0,1,0,58,0,0,0,1,,2.766666667,0,1,0,1,1,2021
"KSSTID0100",4,,0,0,1,0,58,0,0,0,1,,2.933333333,0,1,0,1,1,2021
"KSSTID0100",5,,0,0,1,0,58,0,0,0,1,,1.833333333,0,1,0,1,1,2021
"KSSTID0100",6,,0,0,1,0,58,0,0,1,1,,2.183333333,0,1,0,1,1,2022
"KSSTID0101",1,1,1,0,0,1,53,0,0,0,1,0,6.533333333,0,1,1,0,1,2020
"KSSTID0101",2,1,1,1,0,1,53,0,0,0,1,0,5.7,0,1,1,0,0,2021
"KSSTID0101",3,1,1,1,0,1,53,0,0,0,1,0,5.066666667,0,1,1,0,0,2021
"KSSTID0101",4,1,1,1,0,1,53,0,0,0,1,0,4.633333333,0,1,1,0,0,2021
"KSSTID0101",5,1,1,1,0,1,53,7.72356247227797,0,0,1,1,3.066666667,0,1,1,0,0,2021
"KSSTID0101",6,1,1,1,0,1,53,7.58375630070711,7.72356247227797,0,0,1,3.366666667,0,1,1,0,1,2022
"KSSTID0102",1,1,0,0,1,1,50,9.09840383717782,8.58084944847329,1,0,1,4.366666667,5327.63,0,1,1,0,2020
"KSSTID0102",2,1,0,0,1,1,50,8.97720961412891,9.09840383717782,1,0,1,4.066666667,5327.63,0,1,0,0,2021
"KSSTID0102",3,1,0,0,1,1,50,8.89778483724838,8.97720961412891,1,0,1,3.533333333,5327.63,0,1,0,0,2021
"KSSTID0102",4,1,0,0,1,1,50,8.94823117497622,8.89778483724838,0,0,1,3.533333333,5327.63,0,1,0,0,2021
"KSSTID0102",5,1,0,0,1,1,50,8.89745535673772,8.94823117497622,1,0,1,2.4,5327.63,0,1,0,0,2021
"KSSTID0102",6,1,0,0,1,1,50,8.96774765589055,8.89745535673772,1,0,1,3.066666667,5327.63,0,1,1,0,2022
"KSSTID0103",1,1,0,0,1,1,32,0,0,0,1,0,3.066666667,0,1,1,1,1,2020
"KSSTID0103",2,0,0,0,1,1,32,0,0,0,1,0,2.933333333,0,1,1,1,1,2021
"KSSTID0103",3,0,0,0,1,1,32,0,0,0,1,0,2.8,0,1,1,1,1,2021
"KSSTID0103",4,1,0,0,1,1,32,8.4153730678344,0,1,1,0,3,0,1,1,1,1,2021
"KSSTID0103",5,0,0,0,1,1,32,8.88782942146276,8.4153730678344,1,0,1,1.733333333,0,1,1,1,1,2021
"KSSTID0103",6,0,0,0,1,1,32,9.04052429470251,8.88782942146276,1,0,0,2.166666667,0,1,1,1,1,2022
"KSSTID0104",1,0,1,0,1,1,58,9.10150493688417,9.07778450337334,1,0,1,3.15,8757.54,1,0,0,0,2020
"KSSTID0104",2,0,1,1,1,1,58,9.16187780414121,9.10150493688417,1,0,1,2.95,8757.54,1,0,0,0,2021
"KSSTID0104",3,0,1,1,1,1,58,9.10337857495138,9.16187780414121,1,0,0,2.766666667,8757.54,1,0,0,0,2021
"KSSTID0104",4,,1,1,1,1,58,9.16395291898305,9.10337857495138,1,0,,2.933333333,8757.54,1,0,0,0,2021
"KSSTID0104",5,,1,1,1,1,58,9.2963951248802,9.16395291898305,1,0,,1.833333333,8757.54,1,0,0,0,2021
"KSSTID0104",6,,1,1,1,1,58,9.7776794016092,9.2963951248802,1,0,,2.183333333,8757.54,1,0,0,0,2022
"KSSTID0105",1,1,0,0,0,1,34,8.30646969096173,8.65015642266765,1,0,1,6.533333333,5710.04,0,1,0,1,2020
"KSSTID0105",2,1,0,0,0,1,34,8.52090230414503,8.30646969096173,0,0,1,5.7,5710.04,0,1,0,1,2021
"KSSTID0105",3,0,0,0,0,1,34,8.35293156783825,8.52090230414503,1,0,0,5.066666667,5710.04,0,1,0,1,2021
"KSSTID0105",4,0,0,0,0,1,34,8.65768530193635,8.35293156783825,1,0,0,4.633333333,5710.04,0,1,0,1,2021
"KSSTID0105",5,0,0,0,0,1,34,8.02386689078203,8.65768530193635,1,0,0,3.066666667,5710.04,0,1,0,1,2021
"KSSTID0105",6,0,0,0,0,1,34,7.15705768450209,8.02386689078203,0,0,0,3.366666667,5710.04,0,1,0,1,2022
"KSSTID0106",1,0,0,0,1,0,52,9.11227760728361,8.86505178530247,1,0,1,6.533333333,7079.16,1,0,0,0,2020
"KSSTID0106",2,0,0,0,1,0,52,9.24256261440105,9.11227760728361,1,0,1,5.7,7079.16,1,0,0,0,2021
"KSSTID0106",3,1,0,0,1,0,52,8.99562619346443,9.24256261440105,1,0,0,5.066666667,7079.16,1,0,0,0,2021
"KSSTID0106",4,,0,0,1,0,52,9.09798321458307,8.99562619346443,1,0,1,4.633333333,7079.16,1,0,0,0,2021
"KSSTID0106",5,0,0,0,1,0,52,9.07391909336499,9.09798321458307,1,0,0,3.066666667,7079.16,1,0,0,0,2021
"KSSTID0106",6,0,0,0,1,0,52,8.92282495230372,9.07391909336499,1,0,0,3.366666667,7079.16,1,0,1,0,2022
"KSSTID0107",1,1,0,0,1,0,27,8.74195463323949,9.24914369034007,1,0,1,4.2,10394.66,0,1,0,0,2020
"KSSTID0107",2,0,0,0,1,0,27,8.61141914729854,8.74195463323949,1,0,0,3.908333333,10394.66,0,1,0,0,2021
"KSSTID0107",3,0,0,0,1,0,27,8.73358922937715,8.61141914729854,1,0,0,3.608333333,10394.66,0,1,0,0,2021
"KSSTID0107",4,,0,0,1,0,27,8.88196824074469,8.73358922937715,1,0,,3.758333333,10394.66,0,1,0,0,2021
"KSSTID0107",5,,0,0,1,0,27,8.90181048621156,8.88196824074469,1,0,,2.433333333,10394.66,0,1,0,0,2021
"KSSTID0107",6,1,0,0,1,0,27,8.77067504690664,8.90181048621156,1,0,1,2.866666667,10394.66,0,1,1,0,2022
"KSSTID0108",1,0,0,0,0,0,33,0,4.85802786728569,0,0,1,4.366666667,127.77,1,0,0,0,2020
"KSSTID0108",2,1,0,0,0,0,33,0,0,0,1,1,4.066666667,127.77,1,0,0,0,2021
"KSSTID0108",3,1,0,0,0,0,33,7.15381816424,0,0,1,0,3.533333333,127.77,1,0,0,0,2021
"KSSTID0108",4,1,0,0,0,0,33,7.28645195480959,7.15381816424,0,0,0,3.533333333,127.77,1,0,0,0,2021
"KSSTID0108",5,1,0,0,0,0,33,8.67678163122041,7.28645195480959,1,0,0,2.4,127.77,1,0,0,0,2021
"KSSTID0108",6,0,0,0,0,0,33,5.30126302383661,8.67678163122041,1,0,0,3.066666667,127.77,1,0,1,0,2022
"KSSTID0109",1,1,0,0,0,0,34,6.34078249459315,9.58175840057863,1,0,1,3.85,14496.89,0,1,0,0,2020
"KSSTID0109",2,1,0,0,0,0,34,8.56647466344562,6.34078249459315,1,0,1,3.7,14496.89,0,1,1,1,2021
"KSSTID0109",3,,0,0,0,0,34,8.81957075426662,8.56647466344562,1,0,,2.933333333,14496.89,0,1,1,1,2021
"KSSTID0109",4,1,0,0,0,0,34,9.12519634131874,8.81957075426662,1,0,1,2.983333333,14496.89,0,1,1,1,2021
"KSSTID0109",5,0,0,0,0,0,34,9.42487497238475,9.12519634131874,1,0,1,1.966666667,14496.89,0,1,1,1,2021
"KSSTID0109",6,1,0,0,0,0,34,9.27270841432793,9.42487497238475,0,0,1,2.433333333,14496.89,0,1,0,0,2022
"KSSTID0110",1,1,1,0,1,0,31,8.39383320845834,8.3381335089213,1,0,1,3.133333333,4179.28,0,1,0,0,2020
"KSSTID0110",2,1,1,1,1,0,31,7.96315730682437,8.39383320845834,0,1,1,3.2,4179.28,0,1,0,0,2021
"KSSTID0110",3,1,1,1,1,0,31,8.901916671505,7.96315730682437,0,0,1,2.8,4179.28,0,1,0,0,2021
"KSSTID0110",4,1,1,1,1,0,31,6.91963444151221,8.901916671505,0,0,1,3,4179.28,0,1,0,0,2021
"KSSTID0110",5,1,1,1,1,0,31,9.07229595381154,6.91963444151221,0,0,1,1.866666667,4179.28,0,1,0,0,2021
"KSSTID0110",6,1,1,1,1,0,31,8.09845437615249,9.07229595381154,0,0,1,2.366666667,4179.28,0,1,1,0,2022
"KSSTID0111",1,,0,0,0,0,40,8.9842464726624,9.08673894224634,1,0,,6.533333333,8836.32,0,1,0,1,2020
"KSSTID0111",2,,0,0,0,0,40,8.77629058701224,8.9842464726624,1,0,,5.7,8836.32,0,0,1,1,2021
"KSSTID0111",3,,0,0,0,0,40,8.21669602191761,8.77629058701224,1,0,,5.066666667,8836.32,0,1,1,1,2021
"KSSTID0111",4,,0,0,0,0,40,6.84268328223842,8.21669602191761,1,0,,4.633333333,8836.32,0,0,1,1,2021
"KSSTID0111",5,1,0,0,0,0,40,0,6.84268328223842,1,0,1,3.066666667,8836.32,0,0,1,1,2021
"KSSTID0111",6,0,0,0,0,0,40,0,0,1,1,0,3.366666667,8836.32,0,0,1,1,2022
"KSSTID0112",1,0,0,0,1,1,41,8.45979922042312,8.35576778145504,1,0,0,4.033333333,4253.65,1,0,0,0,2020
"KSSTID0112",2,0,0,0,1,1,41,8.4250888673606,8.45979922042312,1,0,0,3.75,4253.65,1,0,1,1,2021
"KSSTID0112",3,,0,0,1,1,41,8.44412990415841,8.4250888673606,1,0,,3.45,4253.65,1,0,1,1,2021
"KSSTID0112",4,,0,0,1,1,41,8.40685363421125,8.44412990415841,0,0,,3.533333333,4253.65,1,0,1,1,2021
"KSSTID0112",5,,0,0,1,1,41,8.31235114127194,8.40685363421125,1,0,,2.8,4253.65,1,0,1,1,2022
