"stid","seq","house_sat","treatment","expunge","white","female","age_enroll","income","income_lag","house_num","house_size","move_attempt","unemployed","unemploy_lag","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0155",6,3,0,0,0,1,40,5.98790823090521,0,2,3,0,0,1,1,3.333333333,1,1,2022
"KSSTID0156",1,3,1,0,1,0,35,8.59258652285595,8.47104244092791,1,3,1,1,0,0,4.55,0,0,2021
"KSSTID0156",2,,1,0,1,0,35,7.64565591572925,8.59258652285595,2,2,,1,1,0,4.15,0,0,2021
"KSSTID0156",3,2,1,0,1,0,35,0,7.64565591572925,1,3,0,1,1,0,2.55,0,0,2021
"KSSTID0156",4,4,1,0,1,0,35,0,0,1,4,,1,1,0,2.916666667,0,0,2022
"KSSTID0156",5,,1,0,1,0,35,7.68075284102982,0,0,1,,0,1,0,2.716666667,0,0,2022
"KSSTID0156",6,,1,0,1,0,35,7.89865985503518,7.68075284102982,0,1,,0,0,0,3.083333333,0,0,2022
"KSSTID0157",1,3,1,0,1,1,37,9.00139233587643,8.78052929119109,0,1,0,0,0,1,5.7,0,0,2021
"KSSTID0157",2,3,1,0,1,1,37,8.82243862116361,9.00139233587643,1,1,0,0,0,1,5.066666667,0,0,2021
"KSSTID0157",3,3,1,1,1,1,37,0,8.82243862116361,0,1,0,1,0,1,3.066666667,0,0,2021
"KSSTID0157",4,3,1,1,1,1,37,0,0,0,1,0,1,1,1,3.366666667,0,0,2022
"KSSTID0157",5,3,1,1,1,1,37,0,0,0,1,0,1,1,1,2.966666667,0,0,2022
"KSSTID0157",6,3,1,1,1,1,37,7.84188199970382,0,0,1,0,0,1,1,3.333333333,0,0,2022
"KSSTID0158",1,3,1,0,0,0,41,9.21001331850002,8.62686340696207,6,6,1,0,0,0,4.066666667,0,0,2021
"KSSTID0158",2,1,1,0,0,0,41,9.45243834782704,9.21001331850002,0,1,1,0,0,0,3.533333333,0,0,2021
"KSSTID0158",3,1,1,1,0,0,41,9.5734434113695,9.45243834782704,0,1,1,0,0,0,2.4,0,0,2021
"KSSTID0158",4,4,1,1,0,0,41,9.68674348080249,9.5734434113695,0,1,1,0,0,0,3.066666667,0,0,2022
"KSSTID0158",5,1,1,1,0,0,41,9.83155858923272,9.68674348080249,0,1,1,0,0,0,2.7,0,0,2022
"KSSTID0158",6,1,1,1,0,0,41,9.88816221719284,9.83155858923272,0,1,1,0,0,0,3.166666667,0,0,2022
"KSSTID0159",1,1,1,0,0,0,34,9.51826247604892,9.18115252092374,3,2,1,0,0,0,4.266666667,0,1,2021
"KSSTID0159",2,1,1,0,0,0,34,9.41783816423351,9.51826247604892,2,2,1,0,0,0,3.833333333,0,1,2021
"KSSTID0159",3,2,1,0,0,0,34,6.74631811710391,9.41783816423351,2,2,1,0,0,0,2.5,0,1,2021
"KSSTID0159",4,4,1,0,0,0,34,0,6.74631811710391,4,2,1,1,0,0,3.3,0,1,2022
"KSSTID0159",5,2,1,0,0,0,34,0,0,2,2,1,1,1,0,2.833333333,1,1,2022
"KSSTID0159",6,3,1,0,0,0,34,0,0,1,2,1,1,1,0,3.366666667,0,1,2022
"KSSTID0160",1,4,0,0,1,1,53,8.12622252945853,8.26335586902696,1,6,0,0,0,1,1.6,0,0,2021
"KSSTID0160",2,3,0,0,1,1,53,8.0643219609108,8.12622252945853,1,5,1,0,0,1,1.966666667,0,0,2021
"KSSTID0160",3,2,0,0,1,1,53,8.09894674894334,8.0643219609108,2,6,0,0,0,1,1.766666667,0,0,2021
"KSSTID0160",4,4,0,0,1,1,53,8.13402759080284,8.09894674894334,1,6,0,0,0,1,2.033333333,0,0,2022
"KSSTID0160",5,2,0,0,1,1,53,8.54608380930728,8.13402759080284,1,6,0,0,0,1,2.3,0,0,2022
"KSSTID0160",6,3,0,0,1,1,53,9.15748585952168,8.54608380930728,1,6,0,0,0,1,2.833333333,0,0,2022
"KSSTID0161",1,1,1,0,0,1,27,9.27235696572649,8.99120004704802,2,4,0,0,0,1,5.7,0,1,2021
"KSSTID0161",2,3,1,0,0,1,27,9.16927668158317,9.27235696572649,2,4,1,0,0,1,5.066666667,0,1,2021
"KSSTID0161",3,4,1,1,0,1,27,9.62109281081663,9.16927668158317,1,2,1,0,0,1,3.066666667,0,1,2021
"KSSTID0161",4,4,1,1,0,1,27,9.13614793471692,9.62109281081663,1,2,0,0,0,1,3.366666667,0,1,2022
"KSSTID0161",5,3,1,1,0,1,27,9.21686404646343,9.13614793471692,1,2,0,0,0,1,2.966666667,0,1,2022
"KSSTID0161",6,4,1,1,0,1,27,9.2324051445736,9.21686404646343,1,2,0,0,0,1,3.333333333,1,1,2022
"KSSTID0162",1,1,0,0,1,0,43,0,4.70329458398129,4,6,0,1,0,1,5.7,0,0,2021
"KSSTID0162",2,3,0,0,1,0,43,0,0,4,6,0,1,1,1,5.066666667,0,0,2021
"KSSTID0162",3,1,0,0,1,0,43,9.33286503720715,0,4,5,0,0,1,1,3.066666667,0,0,2021
"KSSTID0162",4,2,0,0,1,0,43,9.09044811347239,9.33286503720715,5,5,0,0,0,1,3.366666667,0,0,2022
"KSSTID0162",5,2,0,0,1,0,43,9.166050914415,9.09044811347239,4,5,0,0,0,1,2.966666667,1,0,2022
"KSSTID0162",6,3,0,0,1,0,43,9.1733993782867,9.166050914415,4,5,0,0,0,1,3.333333333,1,0,2022
"KSSTID0163",1,2,0,0,1,0,70,0,0,0,3,0,1,1,1,5.566666667,1,0,2021
"KSSTID0163",2,1,0,0,1,0,70,0,0,0,3,0,1,1,1,4.7,1,0,2021
"KSSTID0163",3,1,0,0,1,0,70,0,0,0,3,0,1,1,1,2.866666667,1,0,2021
"KSSTID0163",4,2,0,0,1,0,70,0,0,0,4,1,1,1,1,3.233333333,1,0,2022
"KSSTID0163",5,1,0,0,1,0,70,0,0,0,3,0,1,1,1,2.966666667,1,0,2022
"KSSTID0163",6,1,0,0,1,0,70,0,0,0,3,0,1,1,1,3.366666667,1,0,2022
"KSSTID0164",1,4,0,0,1,1,53,8.67387039118807,8.78380534389559,3,4,0,0,0,1,5.7,0,0,2021
"KSSTID0164",2,3,0,0,1,1,53,8.74684829647402,8.67387039118807,3,4,0,0,0,1,5.066666667,0,0,2021
"KSSTID0164",3,3,0,0,1,1,53,9.00519266965799,8.74684829647402,3,4,0,0,0,1,3.066666667,0,0,2021
"KSSTID0164",4,2,0,0,1,1,53,9.04558010903673,9.00519266965799,3,4,0,0,0,1,3.366666667,0,0,2022
"KSSTID0164",5,3,0,0,1,1,53,9.05083219971448,9.04558010903673,3,5,0,0,0,1,2.966666667,1,0,2022
"KSSTID0164",6,2,0,0,1,1,53,9.18224846331998,9.05083219971448,3,5,0,0,0,1,3.333333333,1,0,2022
"KSSTID0165",1,,1,0,0,1,33,8.28003184833382,8.69230884795986,3,2,0,1,0,0,5.7,0,0,2021
"KSSTID0165",2,1,1,0,0,1,33,9.60075952187908,8.28003184833382,0,1,1,1,1,0,5.066666667,0,0,2021
"KSSTID0165",3,1,1,1,0,1,33,8.62439960236061,9.60075952187908,0,1,1,0,1,0,3.066666667,0,0,2021
"KSSTID0165",4,3,1,1,0,1,33,8.98095739587195,8.62439960236061,0,1,0,0,0,0,3.366666667,0,0,2022
"KSSTID0165",5,3,1,1,0,1,33,8.8892835056392,8.98095739587195,1,1,0,0,0,0,2.966666667,0,0,2022
"KSSTID0165",6,3,1,1,0,1,33,8.83128834681964,8.8892835056392,0,1,0,0,0,0,3.333333333,0,0,2022
"KSSTID0166",1,4,1,0,1,1,50,8.86484131593382,9.07009966501155,0,5,1,0,0,1,2.55,0,0,2021
"KSSTID0166",2,4,1,0,1,1,50,8.81839347966893,8.86484131593382,1,2,0,0,0,1,2.333333333,0,0,2021
"KSSTID0166",3,3,1,1,1,1,50,8.74258062334629,8.81839347966893,0,5,0,0,0,1,1.65,0,0,2021
"KSSTID0166",4,2,1,1,1,1,50,8.48751924254557,8.74258062334629,1,2,0,0,0,1,2.183333333,0,0,2022
"KSSTID0166",5,3,1,1,1,1,50,8.36759048718501,8.48751924254557,1,2,0,0,0,1,2.166666667,0,0,2022
"KSSTID0166",6,3,1,1,1,1,50,8.93943281730939,8.36759048718501,1,3,0,0,0,1,2.65,0,0,2022
"KSSTID0167",1,2,0,0,1,1,60,8.37989471222247,8.10494513101124,0,1,1,0,0,1,3.133333333,0,0,2021
"KSSTID0167",2,2,0,0,1,1,60,8.43335060667895,8.37989471222247,2,5,0,0,0,1,3.266666667,0,0,2021
"KSSTID0167",3,1,0,0,1,1,60,9.29619508028243,8.43335060667895,0,1,1,0,0,1,2.166666667,0,0,2021
"KSSTID0167",4,1,0,0,1,1,60,9.01482779496301,9.29619508028243,0,1,0,0,0,1,2.366666667,0,0,2022
"KSSTID0167",5,1,0,0,1,1,60,8.18360678677348,9.01482779496301,1,1,1,0,0,1,2.533333333,1,0,2022
"KSSTID0167",6,,0,0,1,1,60,8.71650132264558,8.18360678677348,0,3,,0,0,1,3,0,0,2022
"KSSTID0168",1,4,0,0,1,1,41,0,0,2,5,0,1,1,1,2.95,1,0,2021
"KSSTID0168",2,4,0,0,1,1,41,8.17162208534569,0,1,5,0,0,1,1,2.933333333,1,0,2021
"KSSTID0168",3,3,0,0,1,1,41,8.34948198180285,8.17162208534569,1,4,0,0,0,1,1.833333333,1,0,2021
"KSSTID0168",4,3,0,0,1,1,41,7.63954608313429,8.34948198180285,2,6,0,0,0,1,2.183333333,1,0,2022
"KSSTID0168",5,3,0,0,1,1,41,8.37908218549522,7.63954608313429,2,4,0,0,0,1,2.216666667,1,0,2022
"KSSTID0168",6,4,0,0,1,1,41,8.04896398694729,8.37908218549522,2,6,0,0,0,1,2.883333333,1,0,2022
"KSSTID0169",1,3,1,0,1,0,41,8.372398606513,8.78262658743133,5,4,1,0,0,0,3.4,1,1,2021
"KSSTID0169",2,3,1,1,1,0,41,6.95053695207741,8.372398606513,4,6,0,0,0,0,3.333333333,1,1,2021
"KSSTID0169",3,3,1,1,1,0,41,9.65528641578706,6.95053695207741,5,4,0,0,0,0,2.466666667,1,1,2022
"KSSTID0169",4,4,1,1,1,0,41,9.14013998602271,9.65528641578706,4,4,0,0,0,0,2.4,1,1,2022
"KSSTID0169",5,,1,1,1,0,41,9.41255932281764,9.14013998602271,5,4,0,0,0,0,2.9,1,1,2022
"KSSTID0169",6,2,1,1,1,0,41,9.27379299123566,9.41255932281764,5,4,0,0,0,0,2.333333333,1,1,2022
"KSSTID0170",1,1,1,0,1,0,37,0,8.28048302838006,4,3,0,1,0,1,2.766666667,1,1,2021
"KSSTID0170",2,2,1,0,1,0,37,0,0,3,2,1,1,1,1,2.933333333,1,1,2021
"KSSTID0170",3,2,1,1,1,0,37,0,0,4,3,0,1,1,1,2.183333333,1,1,2022
"KSSTID0170",4,1,1,1,1,0,37,0,0,2,3,0,1,1,1,2.216666667,1,1,2022
"KSSTID0170",5,3,1,1,1,0,37,0,0,3,3,0,1,1,1,2.883333333,1,1,2022
"KSSTID0170",6,2,1,1,1,0,37,0,0,3,3,0,1,1,1,2.383333333,1,1,2022
"KSSTID0171",1,3,0,0,0,1,31,8.90620230599717,8.88623218450834,3,2,0,0,0,1,2.188888889,0,1,2021
"KSSTID0171",2,,0,0,0,1,31,9.04359369460401,8.90620230599717,3,2,0,0,0,1,2.633333333,0,1,2021
"KSSTID0171",3,3,0,0,0,1,31,8.93537048949872,9.04359369460401,3,2,1,0,0,1,2.255555556,0,1,2022
"KSSTID0171",4,3,0,0,0,1,31,9.10439412925819,8.93537048949872,3,2,0,0,0,1,2.288888889,0,1,2022
"KSSTID0171",5,3,0,0,0,1,31,9.04746137766285,9.10439412925819,3,2,0,0,0,1,2.855555556,0,1,2022
"KSSTID0171",6,3,0,0,0,1,31,9.06975789305297,9.04746137766285,3,2,1,0,0,1,2.333333333,0,1,2022
"KSSTID0172",1,2,1,0,1,0,45,9.64284979679434,9.48059420104995,2,2,0,0,0,1,2.766666667,0,1,2021
"KSSTID0172",2,3,1,1,1,0,45,9.40103097705145,9.64284979679434,3,5,0,0,0,1,2.933333333,0,1,2021
"KSSTID0172",3,3,1,1,1,0,45,9.62041484064125,9.40103097705145,4,3,0,0,0,1,2.183333333,1,1,2022
"KSSTID0172",4,3,1,1,1,0,45,9.41360361297697,9.62041484064125,3,3,0,0,0,1,2.216666667,1,1,2022
"KSSTID0172",5,3,1,1,1,0,45,9.72904606627264,9.41360361297697,4,3,0,0,0,1,2.883333333,1,1,2022
"KSSTID0172",6,3,1,1,1,0,45,10.0060351155497,9.72904606627264,3,3,0,0,0,1,2.383333333,1,1,2022
"KSSTID0173",1,4,0,0,1,1,42,8.87009964350087,8.94729887824071,2,2,0,0,0,1,2.766666667,0,1,2021
"KSSTID0173",2,4,0,0,1,1,42,9.06833085569804,8.87009964350087,4,3,0,0,0,1,2.933333333,0,1,2021
"KSSTID0173",3,4,0,0,1,1,42,8.95662291587813,9.06833085569804,5,3,0,0,0,1,2.183333333,1,1,2022
"KSSTID0173",4,4,0,0,1,1,42,9.03770931030082,8.95662291587813,3,5,0,0,0,1,2.216666667,0,1,2022
"KSSTID0173",5,4,0,0,1,1,42,9.22007978949959,9.03770931030082,3,4,0,0,0,1,2.883333333,0,1,2022
"KSSTID0173",6,3,0,0,1,1,42,9.31563598552791,9.22007978949959,3,4,,0,0,1,2.383333333,1,1,2022
"KSSTID0174",1,3,0,0,1,1,41,8.45662119321516,8.77524200385456,3,5,0,0,0,0,2.933333333,0,1,2021
"KSSTID0174",2,2,0,0,1,1,41,6.99530817599,8.45662119321516,3,5,0,0,0,0,3.111111111,0,1,2021
"KSSTID0174",3,2,0,0,1,1,41,8.65021770559959,6.99530817599,3,5,0,0,0,0,2.511111111,1,1,2022
"KSSTID0174",4,2,0,0,1,1,41,8.62447685663591,8.65021770559959,3,5,0,0,0,0,2.4,1,1,2022
"KSSTID0174",5,3,0,0,1,1,41,8.38420793534628,8.62447685663591,4,5,0,0,0,0,2.922222222,1,1,2022
"KSSTID0174",6,3,0,0,1,1,41,8.84742600324743,8.38420793534628,4,5,0,0,0,0,2.422222222,1,1,2022
"KSSTID0175",1,1,0,0,1,1,46,0,0,0,1,0,1,1,1,5.066666667,0,1,2021
"KSSTID0175",2,2,0,0,1,1,46,0,0,5,5,1,1,1,1,4.633333333,0,1,2021
"KSSTID0175",3,2,0,0,1,1,46,0,0,4,4,0,1,1,1,3.366666667,0,1,2022
"KSSTID0175",4,3,0,0,1,1,46,0,0,5,4,0,1,1,1,2.966666667,1,1,2022
"KSSTID0175",5,2,0,1,1,1,46,0,0,5,4,0,1,1,1,3.333333333,1,1,2022
"KSSTID0175",6,2,0,1,1,1,46,0,0,5,4,0,1,1,1,2.866666667,1,1,2022
"KSSTID0176",1,2,1,0,1,1,36,0,6.08859125783871,4,2,0,1,0,1,3.4,0,0,2021
"KSSTID0176",2,2,1,0,1,1,36,0,0,4,2,0,1,1,1,3.333333333,0,0,2021
"KSSTID0176",3,2,1,0,1,1,36,0,0,5,2,0,1,1,1,2.466666667,0,0,2022
"KSSTID0176",4,1,1,0,1,1,36,0,0,6,2,0,1,1,1,2.4,0,0,2022
"KSSTID0176",5,3,1,0,1,1,36,0,0,4,2,0,1,1,1,2.9,1,0,2022
"KSSTID0176",6,2,1,0,1,1,36,0,0,6,2,0,1,1,1,2.333333333,0,0,2022
"KSSTID0177",1,4,1,0,1,1,58,0,8.59264197856137,1,6,0,1,0,1,3.066666667,0,0,2021
"KSSTID0177",2,4,1,1,1,1,58,6.66461308116124,0,1,6,0,0,1,1,3.15,0,0,2021
"KSSTID0177",3,4,1,1,1,1,58,7.90802312244844,6.66461308116124,2,5,0,0,0,1,2.75,1,0,2022
"KSSTID0177",4,4,1,1,1,1,58,8.05376628802012,7.90802312244844,1,6,0,0,0,1,2.416666667,1,0,2022
"KSSTID0177",5,4,1,1,1,1,58,7.86015805093465,8.05376628802012,1,6,0,0,0,1,2.9,0,0,2022
"KSSTID0177",6,4,1,1,1,1,58,8.31848368268069,7.86015805093465,1,6,0,0,0,1,2.483333333,1,0,2022
"KSSTID0178",1,3,1,0,0,0,35,0,7.35890095958228,4,2,1,1,0,0,5.333333333,0,0,2021
"KSSTID0178",2,2,1,1,0,0,35,0,0,5,2,1,1,1,0,4.8,0,0,2021
"KSSTID0178",3,2,1,1,0,0,35,0,0,4,2,0,1,1,0,3.833333333,1,1,2022
"KSSTID0178",4,2,1,1,0,0,35,0,0,4,2,1,1,1,0,3.133333333,1,1,2022
"KSSTID0178",5,1,1,1,0,0,35,0,0,4,2,1,1,1,0,3.666666667,1,1,2022
"KSSTID0178",6,1,1,1,0,0,35,0,0,4,2,1,1,1,0,3.2,1,1,2022
"KSSTID0179",1,3,1,0,1,0,31,0,0,0,1,0,1,1,1,3.766666667,1,1,2021
"KSSTID0179",2,4,1,1,1,0,31,8.02491123285148,0,0,1,0,0,1,1,3.983333333,1,1,2021
"KSSTID0179",3,3,1,1,1,0,31,8.38143761283724,8.02491123285148,0,1,0,0,0,1,2.933333333,1,1,2022
"KSSTID0179",4,3,1,1,1,0,31,6.39298856598288,8.38143761283724,0,1,0,0,0,1,2.95,1,1,2022
"KSSTID0179",5,3,1,1,1,0,31,9.17681047536613,6.39298856598288,0,1,0,0,0,1,3.45,1,1,2022
"KSSTID0179",6,3,1,1,1,0,31,7.00893004660661,9.17681047536613,4,4,0,0,0,1,2.833333333,1,1,2022
"KSSTID0180",1,3,0,0,1,0,27,0,7.48498081542109,2,4,1,1,0,1,3.344444444,0,0,2021
"KSSTID0180",2,,0,0,1,0,27,7.79630475587457,0,0,2,,0,1,1,3.5,0,0,2021
"KSSTID0180",3,,0,0,1,0,27,7.69948002290308,7.79630475587457,0,2,,0,0,1,2.733333333,0,0,2022
"KSSTID0180",4,,0,0,1,0,27,0,7.69948002290308,0,1,,1,0,1,2.633333333,0,0,2022
"KSSTID0180",5,4,0,0,1,0,27,0,0,0,2,0,1,1,1,3.3,0,0,2022
"KSSTID0180",6,4,0,0,1,0,27,0,0,0,2,0,1,1,1,2.677777778,0,0,2022
"KSSTID0181",1,3,0,0,1,1,28,8.46701085862962,8.42900002547997,5,3,1,0,0,0,3.533333333,0,1,2021
"KSSTID0181",2,1,0,0,1,1,28,8.15638399895129,8.46701085862962,0,1,0,0,0,0,3.533333333,0,1,2021
"KSSTID0181",3,2,0,0,1,1,28,8.43297427551179,8.15638399895129,6,4,0,0,0,0,3.066666667,0,1,2022
"KSSTID0181",4,3,0,0,1,1,28,8.56906241992189,8.43297427551179,5,4,0,0,0,0,2.7,1,1,2022
"KSSTID0181",5,3,0,0,1,1,28,6.51497932198996,8.56906241992189,6,4,0,0,0,0,3.166666667,0,1,2022
"KSSTID0181",6,3,0,0,1,1,28,8.02025074875884,6.51497932198996,5,4,0,0,0,0,2.8,0,1,2022
"KSSTID0182",1,1,0,0,1,0,44,0,0,2,2,1,1,1,1,2.333333333,1,1,2021
"KSSTID0182",2,1,0,0,1,0,44,0,0,2,3,0,1,1,1,2.633333333,1,1,2021
"KSSTID0182",3,1,0,0,1,0,44,0,0,2,3,0,1,1,1,1.933333333,1,1,2022
"KSSTID0182",4,1,0,0,1,0,44,0,0,2,3,0,1,1,1,2.033333333,1,1,2022
"KSSTID0182",5,1,0,0,1,0,44,0,0,2,3,0,1,1,1,3.1,1,1,2022
"KSSTID0182",6,1,0,0,1,0,44,0,0,2,4,0,1,1,1,2.2,1,1,2022
"KSSTID0183",1,4,1,0,1,1,41,7.33776990001151,0,3,5,0,0,1,1,3.45,1,0,2021
"KSSTID0183",2,2,1,0,1,1,41,7.71035309922693,7.33776990001151,2,4,1,0,0,1,3.533333333,1,0,2021
"KSSTID0183",3,4,1,0,1,1,41,8.07441243436708,7.71035309922693,3,5,0,0,0,1,2.8,1,0,2022
"KSSTID0183",4,3,1,0,1,1,41,7.93088583180231,8.07441243436708,3,3,0,0,0,1,2.616666667,1,0,2022
"KSSTID0183",5,2,1,0,1,1,41,8.02905166044947,7.93088583180231,2,3,0,0,0,1,3.266666667,1,0,2022
"KSSTID0183",6,2,1,0,1,1,41,8.03780486331739,8.02905166044947,3,2,0,0,0,1,2.616666667,1,0,2022
"KSSTID0184",1,4,0,0,1,0,30,9.56882148381121,9.28447798654771,3,5,0,0,0,1,2.766666667,1,1,2021
"KSSTID0184",2,3,0,0,1,0,30,9.7361481999152,9.56882148381121,3,3,0,0,0,1,2.933333333,1,1,2021
"KSSTID0184",3,3,0,0,1,0,30,9.74067034326325,9.7361481999152,3,6,0,0,0,1,2.183333333,1,1,2022
"KSSTID0184",4,3,0,0,1,0,30,9.89185718120495,9.74067034326325,3,4,0,0,0,1,2.216666667,1,1,2022
"KSSTID0184",5,3,0,0,1,0,30,9.91663129387352,9.89185718120495,3,6,0,0,0,1,2.883333333,1,1,2022
"KSSTID0184",6,3,0,0,1,0,30,10.0571193834989,9.91663129387352,3,4,0,0,0,1,2.383333333,1,1,2022
"KSSTID0185",1,1,1,0,1,1,59,8.86672548726908,8.35358661181795,0,1,0,0,0,1,2.188888889,1,0,2021
"KSSTID0185",2,3,1,1,1,1,59,8.00559059922177,8.86672548726908,1,4,0,0,0,1,2.633333333,1,0,2021
"KSSTID0185",3,2,1,1,1,1,59,8.98235135030835,8.00559059922177,0,1,1,0,0,1,2.255555556,1,0,2022
"KSSTID0185",4,3,1,1,1,1,59,8.58893321934449,8.98235135030835,1,3,0,0,0,1,2.288888889,1,0,2022
"KSSTID0185",5,,1,1,1,1,59,0,8.58893321934449,2,5,0,1,0,1,2.855555556,1,0,2022
"KSSTID0185",6,1,1,1,1,1,59,0,0,0,1,0,1,1,1,2.333333333,1,0,2022
"KSSTID0186",1,3,1,0,1,1,57,8.22168053984927,5.06915574290826,0,3,0,0,0,1,2.216666667,0,0,2021
"KSSTID0186",2,3,1,1,1,1,57,7.05459645219409,8.22168053984927,0,4,0,0,0,1,1.583333333,0,0,2021
"KSSTID0186",3,2,1,1,1,1,57,8.07713663853845,7.05459645219409,0,4,0,0,0,1,2.05,0,0,2022
"KSSTID0186",4,3,1,1,1,1,57,8.72790458268542,8.07713663853845,0,5,0,0,0,1,2.116666667,1,0,2022
"KSSTID0186",5,2,1,1,1,1,57,6.94197311396831,8.72790458268542,3,2,,0,0,1,2.6,1,0,2022
"KSSTID0186",6,,1,1,1,1,57,8.30579291712161,6.94197311396831,0,2,,0,0,1,2.283333333,0,0,2022
"KSSTID0187",1,4,0,0,1,0,44,0,0,4,4,0,1,1,0,2.216666667,0,0,2021
"KSSTID0187",2,4,0,0,1,0,44,0,0,3,6,0,1,1,0,3,1,1,2022
"KSSTID0187",3,4,0,0,1,0,44,0,0,0,1,0,1,1,0,2.666666667,1,1,2022
"KSSTID0187",4,4,0,0,1,0,44,0,0,2,4,0,1,1,0,2.583333333,1,1,2022
"KSSTID0187",5,4,0,0,1,0,44,0,0,3,6,0,1,1,0,3.383333333,1,1,2023
"KSSTID0187",6,4,0,0,1,0,44,0,0,1,6,,1,1,0,2.95,1,1,2023
"KSSTID0188",1,1,0,0,1,0,39,0,0,6,5,1,1,1,1,2.766666667,1,1,2021
"KSSTID0188",2,4,0,0,1,0,39,0,0,6,5,0,1,1,1,1.833333333,1,1,2021
"KSSTID0188",3,4,0,0,1,0,39,0,0,6,5,0,1,1,1,2.183333333,1,1,2022
"KSSTID0188",4,4,0,0,1,0,39,0,0,6,5,0,1,1,1,2.216666667,1,1,2022
"KSSTID0188",5,4,0,0,1,0,39,0,0,6,5,0,1,1,1,2.883333333,1,1,2022
"KSSTID0188",6,4,0,0,1,0,39,0,0,6,3,0,1,1,1,2.383333333,1,1,2022
"KSSTID0189",1,4,1,0,1,1,41,8.46731783864259,8.91746349653619,3,5,0,0,0,1,3.2,1,1,2021
"KSSTID0189",2,4,1,1,1,1,41,9.52141787457745,8.46731783864259,3,5,0,0,0,1,2.216666667,1,1,2021
"KSSTID0189",3,4,1,1,1,1,41,9.5523621811941,9.52141787457745,3,6,0,0,0,1,3,1,1,2022
"KSSTID0189",4,4,1,1,1,1,41,9.5523621811941,9.5523621811941,4,6,0,0,0,1,2.666666667,1,1,2022
"KSSTID0189",5,4,1,1,1,1,41,9.70039659727331,9.5523621811941,3,6,0,0,0,1,3.083333333,1,1,2022
"KSSTID0189",6,4,1,1,1,1,41,9.70494941488862,9.70039659727331,3,5,0,0,0,1,2.583333333,1,1,2022
"KSSTID0190",1,3,0,0,0,1,38,8.8896763249081,8.92243560806383,2,3,0,0,0,1,3.4,0,1,2021
"KSSTID0190",2,2,0,0,0,1,38,9.22197838680015,8.8896763249081,2,3,0,0,0,1,2,0,1,2021
"KSSTID0190",3,2,0,0,0,1,38,9.91302245057438,9.22197838680015,2,3,0,0,0,1,2.466666667,1,1,2022
"KSSTID0190",4,2,0,0,0,1,38,10.1854613638208,9.91302245057438,2,3,1,0,0,1,2.4,1,1,2022
"KSSTID0190",5,3,0,0,0,1,38,10.18035194935,10.1854613638208,2,4,0,0,0,1,2.9,1,1,2022
"KSSTID0190",6,3,0,0,0,1,38,10.2001975008073,10.18035194935,2,4,0,0,0,1,2.333333333,1,1,2022
"KSSTID0191",1,4,0,0,1,1,52,8.07823851572081,8.84472270366405,1,6,0,0,0,1,3.4,1,0,2021
"KSSTID0191",2,3,0,0,1,1,52,7.74675019368892,8.07823851572081,1,5,0,0,0,1,2.366666667,1,0,2021
"KSSTID0191",3,3,0,0,1,1,52,8.88015155327328,7.74675019368892,1,5,0,0,0,1,2.816666667,1,0,2022
"KSSTID0191",4,2,0,0,1,1,52,9.06221848241705,8.88015155327328,1,5,0,0,0,1,2.5,1,0,2022
"KSSTID0191",5,3,0,0,1,1,52,9.1972176443895,9.06221848241705,1,5,0,0,0,1,2.916666667,1,0,2022
"KSSTID0191",6,3,0,0,1,1,52,8.47934178034082,9.1972176443895,1,6,0,0,0,1,2.55,1,0,2022
"KSSTID0192",1,1,1,0,1,0,59,9.00232924579554,8.84168682734928,0,2,1,0,0,1,3.344444444,0,0,2021
"KSSTID0192",2,4,1,1,1,0,59,0,9.00232924579554,0,1,1,1,0,1,2.188888889,0,0,2021
"KSSTID0192",3,4,1,1,1,0,59,8.9514893289129,0,0,1,0,0,1,1,2.733333333,1,1,2022
"KSSTID0192",4,4,1,1,1,0,59,8.96669559940585,8.9514893289129,0,2,0,0,0,1,2.633333333,1,1,2022
"KSSTID0192",5,3,1,1,1,0,59,9.12264075820594,8.96669559940585,0,1,0,0,0,1,3.3,1,1,2022
"KSSTID0192",6,3,1,1,1,0,59,9.18092288974849,9.12264075820594,0,1,0,0,0,1,2.677777778,1,1,2022
"KSSTID0193",1,2,1,0,0,1,41,7.46173234200405,7.61000589722898,0,1,0,0,0,1,5.066666667,0,1,2021
"KSSTID0193",2,3,1,1,0,1,41,0,7.46173234200405,2,4,0,1,0,1,3.066666667,0,1,2021
"KSSTID0193",3,4,1,1,0,1,41,0,0,2,4,0,1,1,1,3.366666667,0,1,2022
"KSSTID0193",4,2,1,1,0,1,41,0,0,2,5,0,1,1,1,2.966666667,1,1,2022
"KSSTID0193",5,4,1,1,0,1,41,0,0,2,6,0,1,1,1,3.333333333,1,1,2022
"KSSTID0193",6,2,1,1,0,1,41,0,0,2,5,0,1,1,1,2.866666667,1,1,2022
"KSSTID0194",1,4,0,0,1,0,42,8.13879251505662,0,3,3,,0,1,1,3.066666667,1,0,2021
"KSSTID0194",2,4,0,0,1,0,42,5.04683863905647,8.13879251505662,2,3,0,0,0,1,3.366666667,1,1,2022
"KSSTID0194",3,4,0,0,1,0,42,0,5.04683863905647,4,4,0,1,0,1,2.966666667,1,1,2022
"KSSTID0194",4,4,0,0,1,0,42,7.72364650236079,0,1,2,0,0,1,1,2.866666667,1,1,2022
