"stid","seq","m_rent","treatment","expunge","white","female","age_enroll","total_income","income","income_lag","ps_income","ps_employed","ps_m_rent","full_time","full_time_lag","unemploy_lag","local_unemploy","married","dependent","year"
"KSSTID0033",6,0,0,1,1,1,43,3898.3,8.2685523288285,8.36347775019225,8.8739203339926,1,0,1,0,0,2.966666667,0,1,2021
"KSSTID0034",1,0,0,0,1,0,47,0,0,0,0,1,0,0,0,1,9.633333333,1,0,2020
"KSSTID0034",2,0,0,0,1,0,47,0,0,0,0,1,0,0,0,1,6.2,1,0,2020
"KSSTID0034",3,0,0,0,1,0,47,0,0,0,0,1,0,0,0,1,4.033333333,1,0,2020
"KSSTID0034",4,0,0,0,1,0,47,0,0,0,0,1,0,0,0,1,3.8,1,0,2021
"KSSTID0034",5,0,0,0,1,0,47,0,0,0,0,1,0,0,0,1,3.4,1,0,2021
"KSSTID0034",6,0,0,0,1,0,47,0,0,0,0,1,0,0,0,1,3.333333333,1,0,2021
"KSSTID0035",1,0,0,0,1,0,42,23806.53,10.0777571961745,9.55512298159309,9.55512298159309,1,0,1,1,0,14.46666667,1,1,2020
"KSSTID0035",2,0,0,0,1,0,42,21130.82,9.95853524036037,10.0777571961745,9.55512298159309,1,0,1,1,0,9.1,1,1,2020
"KSSTID0035",3,0,0,0,1,0,42,19181.41,9.86174899226446,9.95853524036037,9.55512298159309,1,0,1,1,0,6.533333333,1,1,2020
"KSSTID0035",4,0,0,0,1,0,42,21145.58,9.95923346927157,9.86174899226446,9.55512298159309,1,0,1,1,0,5.7,1,1,2021
"KSSTID0035",5,0,0,0,1,0,42,19476.16,9.87699777601363,9.95923346927157,9.55512298159309,1,0,1,1,0,5.066666667,1,1,2021
"KSSTID0035",6,0,0,0,1,0,42,16096.07,9.68639254683317,9.87699777601363,9.55512298159309,1,0,1,1,0,4.633333333,1,1,2021
"KSSTID0036",1,1,0,0,0,1,63,0,0,0,0,1,1,0,0,1,10.33333333,1,0,2020
"KSSTID0036",2,1,0,0,0,1,63,0,0,0,0,1,1,0,0,1,6.766666667,0,0,2020
"KSSTID0036",3,1,0,0,0,1,63,0,0,0,0,1,1,0,0,1,5.05,0,0,2020
"KSSTID0036",4,0,0,0,0,1,63,0,0,0,0,1,1,0,0,1,4.583333333,0,0,2021
"KSSTID0036",5,1,0,0,0,1,63,0,0,0,0,1,1,0,0,1,4.033333333,0,0,2021
"KSSTID0036",6,1,0,0,0,1,63,0,0,0,0,1,1,0,0,1,3.7,0,0,2021
"KSSTID0037",1,1,1,0,0,1,34,8434.96,9.04025880000373,9.08904015829436,9.08904015829436,1,1,1,1,0,14.46666667,0,1,2020
"KSSTID0037",2,1,1,1,0,1,34,9437.43,9.15254493174859,9.04025880000373,9.08904015829436,1,1,1,1,0,9.1,0,1,2020
"KSSTID0037",3,1,1,1,0,1,34,10094.07,9.2198024648487,9.15254493174859,9.08904015829436,1,1,1,1,0,6.533333333,0,1,2020
"KSSTID0037",4,1,1,1,0,1,34,10012.44,9.21168346961661,9.2198024648487,9.08904015829436,1,1,1,1,0,5.7,0,1,2021
"KSSTID0037",5,1,1,1,0,1,34,8618.12,9.06173827027933,9.21168346961661,9.08904015829436,1,1,1,1,0,5.066666667,0,1,2021
"KSSTID0037",6,1,1,1,0,1,34,10869.52,9.29380981705753,9.06173827027933,9.08904015829436,1,1,1,1,0,4.633333333,0,1,2021
"KSSTID0038",1,1,1,0,1,0,29,7850,8.96839619119826,8.03635669799934,8.03635669799934,0,1,0,0,0,14.46666667,0,1,2020
"KSSTID0038",2,0,1,1,1,0,29,7225,8.88544091170758,8.96839619119826,8.03635669799934,0,1,0,0,0,9.1,0,1,2020
"KSSTID0038",3,0,1,1,1,0,29,3800.38,8.24311943768335,8.88544091170758,8.03635669799934,0,1,0,0,1,6.533333333,0,1,2020
"KSSTID0038",4,0,1,1,1,0,29,7200,8.88197518424887,8.24311943768335,8.03635669799934,0,1,0,0,0,5.7,0,0,2021
"KSSTID0038",5,1,1,1,1,0,29,8024.06,8.99032442460578,8.88197518424887,8.03635669799934,0,1,0,0,0,5.066666667,0,0,2021
"KSSTID0038",6,0,1,1,1,0,29,4832.57,8.48334060405903,8.99032442460578,8.03635669799934,0,1,1,0,0,3.066666667,0,0,2021
"KSSTID0039",1,0,1,1,1,0,24,7566.08,8.93156253886012,8.76484202070161,8.76484202070161,1,0,1,1,0,8.633333333,0,0,2020
"KSSTID0039",2,0,1,1,1,0,24,7701.5,8.94930023047082,8.93156253886012,8.76484202070161,1,0,1,1,0,5.522222222,0,0,2020
"KSSTID0039",3,0,1,1,1,0,24,12213.64,9.41039051129683,8.94930023047082,8.76484202070161,1,0,1,1,0,3.911111111,0,0,2020
"KSSTID0039",4,0,1,1,1,0,24,7179.02,8.87905744755371,9.41039051129683,8.76484202070161,1,0,1,1,0,3.5,0,0,2021
"KSSTID0039",5,0,1,1,1,0,24,7724.5,8.95228182459047,8.87905744755371,8.76484202070161,1,0,1,1,0,3.311111111,0,0,2021
"KSSTID0039",6,0,1,1,1,0,24,16065.24,9.68447545500137,8.95228182459047,8.76484202070161,1,0,1,1,0,2.1,0,0,2021
"KSSTID0041",1,0,1,0,1,0,57,0,0,6.74554218506483,6.74554218506483,1,0,0,0,0,14.46666667,1,0,2020
"KSSTID0041",2,1,1,1,1,0,57,0,0,0,6.74554218506483,1,0,0,0,1,9.1,1,0,2020
"KSSTID0041",3,1,1,1,1,0,57,6943.7,8.84573405771117,0,6.74554218506483,1,0,0,0,1,6.533333333,1,0,2020
"KSSTID0041",4,1,1,1,1,0,57,8502.61,9.04824605819874,8.84573405771117,6.74554218506483,1,0,1,0,0,5.7,1,0,2021
"KSSTID0041",5,1,1,1,1,0,57,8467.31,9.04408623999281,9.04824605819874,6.74554218506483,1,0,1,1,0,4.633333333,1,0,2021
"KSSTID0041",6,1,1,1,1,0,57,8580.13,9.05732088544181,9.04408623999281,6.74554218506483,1,0,1,1,0,3.066666667,1,0,2021
"KSSTID0042",1,0,1,0,1,1,30,8447.35298,9.04172678774363,7.693230925726,7.693230925726,1,0,0,0,0,9.933333333,0,1,2020
"KSSTID0042",2,1,1,0,1,1,30,6716.85712,8.81252450171147,9.04172678774363,7.693230925726,1,0,0,0,1,6.1,0,1,2020
"KSSTID0042",3,0,1,1,1,1,30,11115.75,9.31620825889944,8.81252450171147,7.693230925726,1,0,0,0,0,4.366666667,0,1,2020
"KSSTID0042",4,1,1,1,1,1,30,6993.13,8.85282650481117,9.31620825889944,7.693230925726,1,0,0,0,0,4.066666667,0,1,2021
"KSSTID0042",5,0,1,1,1,1,30,5738.54,8.65513434672946,8.85282650481117,7.693230925726,1,0,0,0,0,3.533333333,0,1,2021
"KSSTID0042",6,0,1,1,1,1,30,9558.98,9.16534091399305,8.65513434672946,7.693230925726,1,0,1,1,0,2.4,0,1,2021
"KSSTID0043",1,0,1,0,1,0,47,0,0,8.73097788492261,8.73097788492261,0,0,1,1,0,12.28888889,1,1,2020
"KSSTID0043",2,0,1,0,1,0,47,0,0,0,8.73097788492261,0,0,1,1,1,7.611111111,1,1,2020
"KSSTID0043",3,0,1,0,1,0,47,0,0,0,8.73097788492261,0,0,0,0,1,5.444444444,1,1,2020
"KSSTID0043",4,0,1,0,1,0,47,0,0,0,8.73097788492261,0,0,0,0,1,4.788888889,1,1,2021
"KSSTID0043",5,0,1,1,1,0,47,0,0,0,8.73097788492261,0,0,0,0,1,4.088888889,1,1,2021
"KSSTID0043",6,0,1,1,1,0,47,0,0,0,8.73097788492261,0,0,0,0,1,2.722222222,1,1,2021
"KSSTID0044",1,1,1,0,1,1,46,0,0,8.76153917415725,8.76153917415725,0,1,0,1,0,14.46666667,1,0,2020
"KSSTID0044",2,1,1,0,1,1,46,0,0,0,8.76153917415725,0,1,0,0,1,9.1,1,0,2020
"KSSTID0044",3,1,1,1,1,1,46,0,0,0,8.76153917415725,0,1,0,0,1,6.533333333,1,0,2020
"KSSTID0044",4,1,1,1,1,1,46,0,0,0,8.76153917415725,0,1,0,0,1,5.7,1,0,2021
"KSSTID0044",5,1,1,1,1,1,46,5522,8.61667646990119,0,8.76153917415725,0,1,0,0,1,4.633333333,1,0,2021
"KSSTID0044",6,0,1,1,1,1,46,7818.36,8.96435798875794,8.61667646990119,8.76153917415725,0,1,0,0,0,3.066666667,1,0,2021
"KSSTID0045",1,1,0,0,0,1,28,1580.34783,7.36603281933674,7.68842329007155,7.68842329007155,1,1,0,0,0,9.933333333,0,1,2020
"KSSTID0045",2,1,0,0,0,1,28,6788.67387,8.82315818847139,7.36603281933674,7.68842329007155,1,1,0,0,1,6.1,0,1,2020
"KSSTID0045",3,1,0,0,0,1,28,2922.08827,7.98039596308156,8.82315818847139,7.68842329007155,1,1,0,0,0,4.366666667,0,1,2020
"KSSTID0045",4,0,0,0,0,1,28,0,0,7.98039596308156,7.68842329007155,1,1,0,0,0,4.066666667,0,1,2021
"KSSTID0045",5,1,0,0,0,1,28,0,0,0,7.68842329007155,1,1,0,0,1,3.533333333,0,1,2021
"KSSTID0045",6,1,0,0,0,1,28,0,0,0,7.68842329007155,1,1,1,0,1,2.4,0,1,2021
"KSSTID0046",1,0,0,0,1,1,46,7000.04,8.85381398843038,7.57326915234458,7.57326915234458,1,0,0,0,0,8.3,0,1,2020
"KSSTID0046",2,0,0,0,1,1,46,10014.91,9.2119301076765,8.85381398843038,7.57326915234458,1,0,0,0,0,5.933333333,0,1,2020
"KSSTID0046",3,1,0,0,1,1,46,414.8,6.03020437542391,9.2119301076765,7.57326915234458,1,0,0,0,0,4.4,0,1,2020
"KSSTID0046",4,1,0,0,1,1,46,200,5.30330490805908,6.03020437542391,7.57326915234458,1,0,0,0,1,3.866666667,0,1,2021
"KSSTID0046",5,1,0,0,1,1,46,768,6.64509096950564,5.30330490805908,7.57326915234458,1,0,0,0,0,3.8,1,1,2021
"KSSTID0046",6,1,0,0,1,1,46,2372.04,7.77192711259374,6.64509096950564,7.57326915234458,1,0,1,0,0,2.566666667,1,1,2021
"KSSTID0047",1,0,1,0,1,0,64,5766.13,8.65992983541094,8.14601066238359,8.14601066238359,1,0,0,0,0,12.81666667,0,0,2020
"KSSTID0047",2,0,1,0,1,0,64,3175.2,8.06344079267655,8.65992983541094,8.14601066238359,1,0,0,0,0,7.866666667,0,0,2020
"KSSTID0047",3,0,1,0,1,0,64,760.28,6.63500122711459,8.06344079267655,8.14601066238359,1,0,1,0,0,5.666666667,0,0,2020
"KSSTID0047",4,0,1,0,1,0,64,0,0,6.63500122711459,8.14601066238359,1,0,0,0,0,5.033333333,1,0,2021
"KSSTID0047",5,0,1,1,1,0,64,0,0,0,8.14601066238359,1,0,0,0,1,4.15,1,0,2021
"KSSTID0047",6,0,1,1,1,0,64,0,0,0,8.14601066238359,1,0,1,1,1,2.766666667,1,0,2021
"KSSTID0048",1,1,0,0,1,0,50,7541.56,8.92831692592368,7.95513742916306,7.95513742916306,1,1,1,0,0,14.46666667,1,1,2020
"KSSTID0048",2,1,0,0,1,0,50,10278.68,9.23792441011999,8.92831692592368,7.95513742916306,1,1,0,1,0,9.1,1,1,2020
"KSSTID0048",3,0,0,0,1,0,50,8690.62,9.07011462205893,9.23792441011999,7.95513742916306,1,1,1,0,0,6.533333333,1,1,2020
"KSSTID0048",4,1,0,0,1,0,50,7875.65,8.97165796555631,9.07011462205893,7.95513742916306,1,1,1,1,0,5.7,1,1,2021
"KSSTID0048",5,0,0,0,1,0,50,9880.26,9.19839531297498,8.97165796555631,7.95513742916306,1,1,1,0,0,4.633333333,1,1,2021
"KSSTID0048",6,0,0,0,1,0,50,10884.27,9.29516577813823,9.19839531297498,7.95513742916306,1,1,1,1,0,3.066666667,1,1,2021
"KSSTID0049",1,0,0,0,1,1,24,10430.71113,9.25260559302384,9.35547913764242,9.35547913764242,1,0,0,1,0,14.46666667,0,0,2020
"KSSTID0049",2,0,0,0,1,1,24,7662.03691,8.94416364761025,9.25260559302384,9.35547913764242,1,0,0,0,0,9.1,0,0,2020
"KSSTID0049",3,0,0,0,1,1,24,6344,8.75542238014849,8.94416364761025,9.35547913764242,1,0,0,0,1,5.7,0,0,2021
"KSSTID0049",4,0,0,0,1,1,24,9944,9.20482519128807,8.75542238014849,9.35547913764242,1,0,0,0,1,5.066666667,0,0,2021
"KSSTID0049",5,0,0,0,1,1,24,6116.00016,8.71882708539918,9.20482519128807,9.35547913764242,1,0,0,0,1,4.633333333,0,0,2021
"KSSTID0049",6,0,0,0,1,1,24,0,0,8.71882708539918,9.35547913764242,1,0,0,0,1,3.066666667,0,0,2021
"KSSTID0050",1,0,1,0,0,0,46,18154.62,9.80673543363712,9.96725452610741,9.96725452610741,1,0,1,1,0,8.3,1,1,2020
"KSSTID0050",2,0,1,0,0,0,46,23822,10.0784067795633,9.80673543363712,9.96725452610741,1,0,1,1,0,5.1,1,1,2020
"KSSTID0050",3,1,1,0,0,0,46,18808.25,9.84210404909186,10.0784067795633,9.96725452610741,1,0,1,1,0,3.666666667,1,1,2021
"KSSTID0050",4,0,1,0,0,0,46,19252.88,9.86546787784732,9.84210404909186,9.96725452610741,1,0,1,1,0,3.2,1,1,2021
"KSSTID0050",5,0,1,0,0,0,46,18622.88,9.83219990721144,9.86546787784732,9.96725452610741,1,0,1,1,0,3.3,1,1,2021
"KSSTID0050",6,0,1,0,0,0,46,22545.43,10.0233320175418,9.83219990721144,9.96725452610741,1,0,1,1,0,2.216666667,1,1,2021
"KSSTID0051",1,0,0,0,1,1,29,1861.37,7.52960514915996,7.7844316202222,7.7844316202222,1,0,0,0,0,14.46666667,0,1,2020
"KSSTID0051",2,0,0,0,1,1,29,0,0,7.52960514915996,7.7844316202222,1,0,0,0,0,9.1,0,1,2020
"KSSTID0051",3,0,0,1,1,1,29,1100.75,7.0046551037221,0,7.7844316202222,1,0,1,1,1,5.7,0,1,2021
"KSSTID0051",4,0,0,1,1,1,29,2031.25,7.61689883262668,7.0046551037221,7.7844316202222,1,0,0,0,0,5.066666667,0,1,2021
"KSSTID0051",5,1,0,1,1,1,29,6332.18,8.75355775866107,7.61689883262668,7.7844316202222,1,0,0,0,0,4.633333333,0,1,2021
"KSSTID0051",6,0,0,1,1,1,29,4748.66,8.46582831551942,8.75355775866107,7.7844316202222,1,0,0,0,0,3.066666667,0,1,2021
"KSSTID0052",1,0,0,0,0,0,48,23891.43,10.0813169513464,10.1006340908996,10.1006340908996,1,0,1,1,0,8.283333333,0,0,2020
"KSSTID0052",2,1,0,0,0,0,48,31652.53,10.3626049537385,10.0813169513464,10.1006340908996,1,0,1,1,0,6.033333333,1,0,2020
"KSSTID0052",3,0,0,0,0,0,48,25419.33,10.1433045265632,10.3626049537385,10.1006340908996,1,0,1,1,0,3.7,1,0,2021
"KSSTID0052",4,1,0,0,0,0,48,30366.99,10.3211443721156,10.1433045265632,10.1006340908996,1,0,1,1,0,2.933333333,1,0,2021
"KSSTID0052",5,0,0,0,0,0,48,27628.64,10.2266443885166,10.3211443721156,10.1006340908996,1,0,1,1,0,2.983333333,1,0,2021
"KSSTID0052",6,0,0,0,0,0,48,31467.31,10.3567362866781,10.2266443885166,10.1006340908996,1,0,1,1,0,1.966666667,1,0,2021
"KSSTID0053",1,0,0,0,1,1,26,1522.6,7.32883123460445,7.81438751741444,7.81438751741444,1,0,0,0,0,5.3,0,1,2020
"KSSTID0053",2,0,0,0,1,1,26,765,6.64118216974059,7.32883123460445,7.81438751741444,1,0,0,0,0,3.333333333,1,1,2021
"KSSTID0053",3,0,0,0,1,1,26,2975.35,7.99845299656464,6.64118216974059,7.81438751741444,1,0,0,0,0,3.033333333,0,1,2021
"KSSTID0053",4,0,0,0,1,1,26,0,0,7.99845299656464,7.81438751741444,1,0,1,1,0,3.033333333,1,1,2021
"KSSTID0053",5,0,0,0,1,1,26,1308.32,7.17726319745501,0,7.81438751741444,1,0,1,1,1,1.933333333,0,1,2021
"KSSTID0053",6,0,0,0,1,1,26,0,0,7.17726319745501,7.81438751741444,1,0,1,1,0,2.333333333,0,1,2022
"KSSTID0054",1,0,1,0,1,1,51,0,0,0,0,1,0,0,0,1,9.833333333,1,0,2020
"KSSTID0054",2,1,1,0,1,1,51,0,0,0,0,1,0,0,0,1,5.966666667,0,0,2020
"KSSTID0054",3,0,1,1,1,1,51,0,0,0,0,1,0,0,0,1,4.266666667,1,0,2021
"KSSTID0054",4,1,1,1,1,1,51,0,0,0,0,1,0,0,0,1,3.833333333,1,0,2021
"KSSTID0054",5,1,1,1,1,1,51,0,0,0,0,1,0,0,0,1,3.766666667,1,0,2021
"KSSTID0054",6,1,1,1,1,1,51,0,0,0,0,1,0,0,0,1,2.5,0,0,2021
"KSSTID0055",1,0,1,0,1,0,40,14144,9.55711648373567,7.86736600278149,7.86736600278149,0,0,0,0,0,8.683333333,1,1,2020
"KSSTID0055",2,0,1,0,1,0,40,12950.81,9.46899082570077,9.55711648373567,7.86736600278149,0,0,0,0,1,7.1,1,1,2020
"KSSTID0055",3,1,1,0,1,0,40,23137,10.0492315665888,9.46899082570077,7.86736600278149,0,0,0,0,0,4.6,1,1,2021
"KSSTID0055",4,0,1,0,1,0,40,10668.64887,9.27515843560061,10.0492315665888,7.86736600278149,0,0,0,0,0,3.983333333,1,1,2021
"KSSTID0055",5,0,1,0,1,0,40,9620.61107,9.17176700053204,9.27515843560061,7.86736600278149,0,0,0,1,0,4.083333333,1,1,2021
"KSSTID0055",6,1,1,0,1,0,40,3198.16,8.07064355432866,9.17176700053204,7.86736600278149,0,0,1,1,0,2.65,1,1,2021
"KSSTID0056",1,1,0,0,1,1,43,0,0,8.12510126239816,8.12510126239816,0,1,0,0,0,9.633333333,0,1,2020
"KSSTID0056",2,1,0,0,1,1,43,1800,7.49609734517596,0,8.12510126239816,0,1,0,0,1,6.2,0,1,2020
"KSSTID0056",3,0,0,0,1,1,43,483,6.18208490671663,7.49609734517596,8.12510126239816,0,1,0,0,1,3.8,0,1,2021
"KSSTID0056",4,1,0,0,1,1,43,5796,8.66509582133973,6.18208490671663,8.12510126239816,0,1,0,0,1,3.4,0,1,2021
"KSSTID0056",5,1,0,0,1,1,43,4347,8.3774712482411,8.66509582133973,8.12510126239816,0,1,0,0,1,3.333333333,0,1,2021
"KSSTID0056",6,1,0,0,1,1,43,0,0,8.3774712482411,8.12510126239816,0,1,0,0,1,2,0,1,2021
"KSSTID0057",1,0,0,0,1,0,45,5247.55,8.56570712696186,7.74538801069931,7.74538801069931,1,0,0,0,0,9.1,0,0,2020
"KSSTID0057",2,1,0,0,1,0,45,4507.41,8.41369982044727,8.56570712696186,7.74538801069931,1,0,0,0,0,6.533333333,0,0,2020
"KSSTID0057",3,1,0,0,1,0,45,751.04,6.62278951402458,8.41369982044727,7.74538801069931,1,1,0,0,0,5.7,0,0,2021
"KSSTID0057",4,0,0,0,1,0,45,1460.62,7.28730068860455,6.62278951402458,7.74538801069931,1,0,0,0,0,5.066666667,0,0,2021
"KSSTID0057",5,1,0,0,1,0,45,1693.33,7.43504266143474,7.28730068860455,7.74538801069931,1,0,0,0,0,4.633333333,0,0,2021
"KSSTID0057",6,1,0,0,1,0,45,5869.51,8.67769679150123,7.43504266143474,7.74538801069931,1,0,1,0,0,3.066666667,0,0,2021
"KSSTID0058",1,1,1,1,0,1,27,4242.66,8.3531813834238,8.03152511279313,8.03152511279313,1,1,1,0,0,7.966666667,0,0,2020
"KSSTID0058",2,1,1,1,0,1,27,2033.88,7.61819212807904,8.3531813834238,8.03152511279313,1,1,1,1,0,5.4,0,0,2020
"KSSTID0058",3,1,1,1,0,1,27,5807.18,8.66702254775993,7.61819212807904,8.03152511279313,1,0,1,1,0,5.4,0,1,2021
"KSSTID0058",4,1,1,1,0,1,27,8752.57,9.07721689614229,8.66702254775993,8.03152511279313,1,1,1,0,0,5.333333333,0,1,2021
"KSSTID0058",5,0,1,1,0,1,27,2610.58,7.86771068114255,9.07721689614229,8.03152511279313,1,0,1,1,0,4.8,0,1,2021
"KSSTID0058",6,1,1,1,0,1,27,6790.34,8.82340355012469,7.86771068114255,8.03152511279313,1,0,0,0,0,3.1,0,1,2021
"KSSTID0059",1,0,0,0,1,0,26,9173.66,9.12420061501543,8.82271862010439,8.82271862010439,1,0,0,1,0,5.933333333,1,1,2020
"KSSTID0059",2,1,0,0,1,0,26,10380.23,9.24775464680948,9.12420061501543,8.82271862010439,1,0,0,0,0,4.4,1,1,2020
"KSSTID0059",3,0,0,0,1,0,26,10691.63,9.27730999808187,9.24775464680948,8.82271862010439,1,0,0,0,0,3.866666667,1,1,2021
"KSSTID0059",4,0,0,0,1,0,26,13657.14,9.52209095987119,9.27730999808187,8.82271862010439,1,0,0,0,0,3.433333333,1,1,2021
"KSSTID0059",5,0,0,0,1,0,26,9926.05,9.20301863334545,9.52209095987119,8.82271862010439,1,0,1,0,0,3.8,1,1,2021
"KSSTID0059",6,0,0,0,1,0,26,11335.99,9.33582610994964,9.20301863334545,8.82271862010439,1,0,1,1,0,2.566666667,1,1,2021
"KSSTID0060",1,1,1,0,1,1,36,6432.09,8.76921026167533,7.59361094091296,7.59361094091296,1,1,0,0,0,9.1,0,1,2020
"KSSTID0060",2,1,1,0,1,1,36,9230.79,9.13040824152209,8.76921026167533,7.59361094091296,1,1,0,0,0,6.533333333,0,1,2020
"KSSTID0060",3,1,1,0,1,1,36,6976.62,8.85046316339946,9.13040824152209,7.59361094091296,1,1,0,0,0,5.7,0,1,2021
"KSSTID0060",4,0,1,0,1,1,36,10256.5,9.23576442431634,8.85046316339946,7.59361094091296,1,1,0,0,0,5.066666667,0,1,2021
"KSSTID0060",5,0,1,0,1,1,36,8625.37,9.06257906986544,9.23576442431634,7.59361094091296,1,1,1,1,0,4.633333333,0,1,2021
"KSSTID0060",6,1,1,0,1,1,36,10364.64,9.24625176922511,9.06257906986544,7.59361094091296,1,1,1,1,0,3.066666667,0,1,2021
"KSSTID0061",1,0,0,0,1,0,65,11860.44,9.38104808170747,9.3417483868289,9.3417483868289,1,0,1,1,0,6.766666667,0,0,2020
"KSSTID0061",2,1,0,0,1,0,65,15710.31,9.66213611415132,9.38104808170747,9.3417483868289,1,0,1,1,0,5.05,0,0,2020
"KSSTID0061",3,1,0,0,1,0,65,13364.22,9.50041108934289,9.66213611415132,9.3417483868289,1,0,1,1,0,4.583333333,0,0,2021
"KSSTID0061",4,0,0,0,1,0,65,14668.99,9.59355918947354,9.50041108934289,9.3417483868289,1,0,1,1,0,4.033333333,0,0,2021
"KSSTID0061",5,0,0,0,1,0,65,16392.68,9.70465117368613,9.59355918947354,9.3417483868289,1,0,1,1,0,3.7,0,0,2021
"KSSTID0061",6,0,0,0,1,0,65,15309.76,9.63631112817734,9.70465117368613,9.3417483868289,1,0,0,1,0,2.383333333,0,0,2021
"KSSTID0062",1,0,1,0,1,1,40,0,0,0,0,1,0,0,0,1,4.866666667,0,0,2020
"KSSTID0062",2,1,1,0,1,1,40,0,0,0,0,1,0,0,0,1,3.466666667,0,0,2020
"KSSTID0062",3,1,1,1,1,1,40,0,0,0,0,1,0,0,0,1,3.266666667,0,0,2021
"KSSTID0062",4,0,1,1,1,1,40,0,0,0,0,1,0,0,0,1,2.7,0,0,2021
"KSSTID0062",5,0,1,1,1,1,40,0,0,0,0,1,0,0,0,1,3.033333333,0,0,2021
"KSSTID0062",6,0,1,1,1,1,40,11207.38,9.32441699179614,0,0,1,0,1,0,1,2,0,0,2021
"KSSTID0063",1,1,0,0,1,0,26,5649.48,8.63949577628416,9.02579955444379,9.02579955444379,1,1,1,1,0,4.3,1,1,2020
"KSSTID0063",2,1,0,0,1,0,26,0,0,8.63949577628416,9.02579955444379,1,1,1,1,0,2.766666667,1,1,2020
"KSSTID0063",3,1,0,0,1,0,26,2374.94,7.77314842763843,0,9.02579955444379,1,1,1,1,1,2.866666667,1,1,2021
"KSSTID0063",4,1,0,0,1,0,26,3279.5,8.09575112878493,7.77314842763843,9.02579955444379,1,1,1,1,0,2.733333333,1,1,2021
"KSSTID0063",5,0,0,0,1,0,26,1914.75,7.55786446985051,8.09575112878493,9.02579955444379,1,1,0,1,0,2.966666667,1,1,2021
"KSSTID0063",6,1,0,0,1,0,26,5098.16,8.53683109926456,7.55786446985051,9.02579955444379,1,1,1,0,0,2.433333333,1,1,2022
"KSSTID0064",1,0,0,0,1,0,65,3151.5,8.05595106783908,7.51274861199961,7.51274861199961,1,0,0,0,0,2.566666667,0,0,2020
"KSSTID0064",2,0,0,0,1,0,65,1205.14,7.09518045678513,8.05595106783908,7.51274861199961,1,0,0,0,1,2.883333333,0,0,2020
"KSSTID0064",3,0,0,0,1,0,65,0,0,7.09518045678513,7.51274861199961,1,0,0,0,0,2.6,1,0,2021
"KSSTID0064",4,0,0,0,1,0,65,4208,8.34498036877057,0,7.51274861199961,1,0,0,0,1,2.166666667,1,0,2021
"KSSTID0064",5,0,0,0,1,0,65,0,0,8.34498036877057,7.51274861199961,1,0,0,0,1,2.033333333,1,0,2021
"KSSTID0064",6,0,0,0,1,0,65,0,0,0,7.51274861199961,1,0,0,0,1,2.533333333,1,0,2022
"KSSTID0065",1,0,0,0,0,0,42,0,0,6.15147658698208,6.15147658698208,1,0,0,0,0,9.1,0,1,2020
"KSSTID0065",2,1,0,0,0,0,42,0,0,0,6.15147658698208,1,0,0,0,1,6.533333333,0,1,2020
"KSSTID0065",3,0,0,0,0,0,42,0,0,0,6.15147658698208,1,0,0,0,1,5.7,0,1,2021
"KSSTID0065",4,1,0,0,0,0,42,0,0,0,6.15147658698208,1,0,0,0,1,5.066666667,0,1,2021
"KSSTID0065",5,0,0,0,0,0,42,0,0,0,6.15147658698208,1,0,0,0,1,3.066666667,0,1,2021
"KSSTID0065",6,1,0,0,0,0,42,0,0,0,6.15147658698208,1,0,0,0,1,3.366666667,0,0,2022
"KSSTID0066",1,0,1,1,1,1,55,8008.5,8.98838361614154,8.7586135005974,8.7586135005974,0,0,1,1,0,6.4,0,0,2020
"KSSTID0066",2,1,1,1,1,1,55,5209.36,8.55840423024894,8.98838361614154,8.7586135005974,0,0,0,1,0,4.333333333,0,0,2020
"KSSTID0066",3,0,1,1,1,1,55,3254.68,8.08815644219434,8.55840423024894,8.7586135005974,0,0,0,0,0,3.933333333,1,0,2021
"KSSTID0066",4,0,1,1,1,1,55,3099.59,8.03934769494484,8.08815644219434,8.7586135005974,0,0,0,0,0,3.566666667,1,0,2021
"KSSTID0066",5,0,1,1,1,1,55,520,6.25575004175337,8.03934769494484,8.7586135005974,0,0,0,0,0,2.4,1,0,2021
"KSSTID0066",6,0,1,1,1,1,55,0,0,6.25575004175337,8.7586135005974,0,0,0,0,0,3.1,1,0,2022
"KSSTID0067",1,0,0,0,1,1,37,0,0,0,0,1,0,0,0,1,9.1,0,1,2020
"KSSTID0067",2,0,0,0,1,1,37,0,0,0,0,1,0,0,0,1,6.533333333,0,1,2020
"KSSTID0067",3,0,0,0,1,1,37,0,0,0,0,1,0,0,0,1,5.7,0,1,2021
"KSSTID0067",4,0,0,0,1,1,37,0,0,0,0,1,0,0,0,1,5.066666667,0,1,2021
"KSSTID0067",5,0,0,0,1,1,37,6779.44,8.8217972755839,0,0,1,0,0,0,1,3.066666667,1,1,2021
"KSSTID0067",6,0,0,0,1,1,37,5604.36,8.63147856181124,8.8217972755839,0,1,0,1,0,0,3.366666667,0,1,2022
"KSSTID0068",1,0,1,0,1,1,60,0,0,6.24891290211418,6.24891290211418,1,0,0,0,0,4.066666667,1,0,2020
"KSSTID0068",2,0,1,0,1,1,60,0,0,0,6.24891290211418,1,0,0,0,1,2.866666667,0,0,2020
"KSSTID0068",3,0,1,0,1,1,60,0,0,0,6.24891290211418,1,0,0,0,1,2.6,0,0,2021
